Season,Episode,Line Number,Speaker,Line
1,18,1,Ted from 2030:,"Previously on How I Met Your Mother...
"
1,18,2,Ted:,"She was completely amazing. She was amazing and funny and...
"
1,18,3,Lily:,"You have feelings for Ted.
"
1,18,4,Robin:,"Maybe.
"
1,18,5,Victoria:,"I've just been offered a fellowhip at a culinary institute in Germany.
"
1,18,6,Ted:,"Do you want to try long distance?
"
1,18,7,Victoria:,"Yes.
"
1,18,8,Robin:,"""This long-distance thing sucks, huh? And I really need to talk to you tonight.""
"
1,18,9,Ted:,"She's going to dump me!
"
1,18,10,Robin:,"She's not going to break up with you, Ted.
"
1,18,11,Ted:,"Hello?
"
1,18,12,Robin:,"Do you want to come over?
"
1,18,13,Ted from 2030:,"Kids, your grandma always used to say to me, ""Nothing good happens after 2:00 a.m.,"" and she was right. When 2:00 a.m. rolls around, just go home and go to sleep. Case in point:
"
1,18,14,Ted:,"Hello.
"
1,18,15,Robin:,"Hi, Ted, it's Robin. Um, listen, I know it's late, but do you want to come over?
"
1,18,16,Ted from 2030:,"Let's back up a little bit.
"
1,18,17,Robin:,"Sit. Good boys. Okay, remember, stay out of the liquor cabinet. I'll see you tonight.
"
1,18,18,Robin:,"And so the life of a television reporter is very rewarding, and I stronly urge you to consider it as a career. Thank you. Yeah?
"
1,18,19,Little Girl:,"Do you have a fiancé?
"
1,18,20,Lily:,"Marshall was here yesterday. They just learned the word ""fiancé.""
"
1,18,21,Robin:,"Oh, no, I don't have a fiancé.
"
1,18,22,Little Girl:,"Then who do you live with?
"
1,18,23,Robin:,"Well, actually, I've got five dogs.
"
1,18,24,Little Girl:,"Don't you get lonely?
"
1,18,25,Robin:,"No, I've got five dogs.
"
1,18,26,Little Girl:,"My grandma has five cats and she gets lonely.
"
1,18,27,Robin:,"Well, yeah, that's cats. I'm not some pathetic cat lady. Not that your grandmother is...
"
1,18,28,Robin:,"Does anyone else have a...? Yes?
"
1,18,29,Little Boy:,"Are you a lesbian?
"
1,18,30,Robin:,"No. Are you? Just because a woman lives alone doesn't mean she's a les...
"
1,18,31,Lily:,"Okay, let's have a big hand for Robin the reporter. All right, our next guest is another friend...
"
1,18,32,Barney:,"So, Robin, you ever report on train wrecks? 'Cause I just saw one. What up? Tiny five.
"
1,18,33,Robin:,"Ha-ha. Laugh now, those kids are monsters. They're going to eat you alive.
"
1,18,34,Lily:,"He has a job doing... What do you do?
"
1,18,35,Barney:,"Please. Kids, let's rap. You guys don't give half a brown Crayola what I do for a living, do you?
"
1,18,36,All:,"No.
"
1,18,37,Barney:,"No. I know what you want. Magic.
"
1,18,38,Robin:,"Hello.
"
1,18,39,Ted:,"Why hasn't she called yet?
"
1,18,40,Robin:,"Okay, you're making yourself crazy. It's Saturday night. Go out and do something.
"
1,18,41,Ted:,"What's the point of going out? I got a girlfriend... for now. Besides, if I go out, who's going to watch the news? I'm, like, half your viewership.
"
1,18,42,Robin:,"I'm flattered you think we have two viewers.
"
1,18,43,Director:,"And we're clear.
"
1,18,44,Man:,"So, Scherbotsky, got a boyfriend?
"
1,18,45,Robin:,"No, and why does this keep coming up today?
"
1,18,46,Man:,"Oh, I just thought that guy you were on the phone with...
"
1,18,47,Robin:,"What? Oh, no, that was Ted. He's just a friend. I mean, there was this moment where we almost dated, but we want completely different things. Anyway, now he has this girlfriend in Germany and he thinks she's calling to dump him tonight, but I don't think she is. And besides, we want completely different things.
"
1,18,48,Man:,"We should have s*x.
"
1,18,49,Robin:,"What?
"
1,18,50,Man:,"Why not? We're both available, we're both attractive, we're both good at it. At least, I'm good at it. And even if you're not, don't worry, I'll have a good time either way.
"
1,18,51,Robin:,"Well, moving past the horrifying image of your hair helmet clanging against the headboard, don't get involved with people I work with.
"
1,18,52,Man:,"Get involved? Who said get involved? I'm just saying we should have s*x, it could be fun.
"
1,18,53,Ted from 2030:,"Having s*x is fun.
"
1,18,54,Man:,"Home number. Call me anytime. A lot of local teens in action tonight...
"
1,18,55,Robin:,"Hey, guys. Miss me? I missed you, too. Hi, Ted, it's Robin. Um, listen, I know it's late, but do you want to come over? Ted?
"
1,18,56,Ted:,"Uh, yeah... Uh, hi, I'm here.
"
1,18,57,Robin:,"Do you want to come over?
"
1,18,58,Ted:,"Why? What's up?
"
1,18,59,Robin:,"Well, um, I just finally set up my new juicer and I was going to make some juice, and I was, like, ""You know who likes juice? Ted.""
"
1,18,60,Ted:,"I love juice.
"
1,18,61,Robin:,"Great. So you want to come over and make juice?
"
1,18,62,Ted from 2030:,"When it's after 2:00 a.m., just go to sleep because the decisions you make after 2:00 a.m. are the wrong decisions.
"
1,18,63,Ted:,"Okay, sure. I'll come over. We'll... juice.
"
1,18,64,Robin:,"Yes, we'll juice.
"
1,18,65,Ted:,"Okay.
"
1,18,66,Robin:,"Okay... bye.
"
1,18,67,Ted:,"Bye.
"
1,18,68,Ted:,"This is fine. This is totally fine.
"
1,18,69,Cab driver:,"What's fine?
"
1,18,70,Ted:,"Oh, I'm, uh, going over to this girl's house to make some juice.
"
1,18,71,Cab driver:,"Nice.
"
1,18,72,Ted:,"No, it's not like that. We're juicing as friends. See, I have this girlfriend, I would never cheat on her. She lives in Germany. See, she was supposed to call me four hours ago to have a serious talk. I still haven't heard from her. I don't know. Sorry to bug you with my problems. Guess cab drivers are the new bartenders, huh?
"
1,18,73,Cab driver:,"You ain't kidding, kid. Want a nip?
"
1,18,74,Ted:,"You can just let me out right up here.
"
1,18,75,Cab driver:,"Where you going to, buddy?
"
1,18,76,Ted:,"Park Slope, Eighth and Eighth. Okay, here's where I left off with the last guy. See, I have a girlfriend, but I'm going over to this other girl's house...
"
1,18,77,Victoria:,"And you're wondering if I'd be upset. Hi, Ted. Remember me, your girlfriend?
"
1,18,78,Ted:,"Okay, relax, Robin's just a friend.
"
1,18,79,Victoria:,"Right. You're going to go make some juice.
"
1,18,80,Ted:,"Yes, yes! Juice is perfectly harmless. In fact, it's healthy.
"
1,18,81,Victoria:,"Oh, yeah? Then why are you wondering what she looks like naked?
"
1,18,82,Ted:,"I am not won... Okay, even if I am wondering that, it's only 'cause you put it in my head.
"
1,18,83,Victoria:,"Ah, but I'm just a manifestation of your subconscious, so actually, you put it in your own head.
"
1,18,84,Ted:,"Damn it! Nothing's going to happen.
"
1,18,85,Victoria:,"Right.
"
1,18,86,Ted:,"Okay, okay. You want a second opinion? Fine.
"
1,18,87,Marshall:,"Hey, did she call?
"
1,18,88,Ted:,"No. I need a ruling. Um, I'm... Yeah, this is stupid. It's not even a big deal, but I'm on my way over to Robin's right now. She got a new juicer. Whatever. We're going to test it out.
"
1,18,89,Marshall:,"Let me call you back. Honey, there's a situation developing. Do you remember the huge secret that you told me that you weren't supposed to but you did? The thing... about Robin?
"
1,18,90,Barney:,"Oh, you mean how Robin's in love with Ted?
"
1,18,91,Marshall & Lily:,"What?
"
1,18,92,Barney:,"Yeah, she told me already. Go on.
"
1,18,93,Marshall:,"Wait. So I'm the only one that she didn't tell? She told you and not me?
"
1,18,94,Barney:,"Well, I guess I'm just better friends with her than you are.
"
1,18,95,Marshall:,"Well, I'm better friends with Ted than you are.
"
1,18,96,Barney:,"That is a lie!
"
1,18,97,Marshall:,"It is not a lie.
"
1,18,98,Barney:,"Okay, that's it! You and me! I'm not afraid of you!
"
1,18,99,Marshall:,"I'll show you things you never seen before! I used to box in the Army!
"
1,18,100,Ted:,"Come on, pick up. Damn it, Victoria, where are you? Pick up, pick up!
"
1,18,101,Victoria:,"Cupcake?
"
1,18,102,Ted:,"No, thanks. Where are you? Why haven't you called?
"
1,18,103,Victoria:,"Oh, I'm out hooking up... with three other guys. Or maybe I'm a devoted girlfriend and I'm calling you right now.
"
1,18,104,Ted:,"Yeah. Why do I doubt that? Hello.
"
1,18,105,Marshall:,"Ted, I just saw the news and a truck carrying sulphuric acid overturned right in front of Robin's house. And it's melting through the sidewalk. You can see straight down into hell. It's bad. You should go home, dude.
"
1,18,106,Ted:,"Marshall, it's fine. Nothing's going to happen.
"
1,18,107,Marshall:,"Ted, what does your mom always say?
"
1,18,108,Ted:,"Nothing good ever...
"
1,18,109,Marshall:,"Nothing good ever happens after 2:00 a.m. Go home! It's too late for juice.
"
1,18,110,Ted:,"Dude, Robin and I are just friends. She doesn't even like me that way.
"
1,18,111,Lily:,"Yes, she does! She likes you. She told me.
"
1,18,112,Ted:,"What?
"
1,18,113,Lily:,"It's a big secret, so don't tell her I told you, but she's very vulnerable right now and you have a girlfriend. Go home, Ted.
"
1,18,114,Ted:,"She-she likes me?
"
1,18,115,Lily:,"Yes. So you see why it would be a very bad idea for you to go up there. Go home, Ted.
"
1,18,116,Ted:,"She likes me?
"
1,18,117,Lily:,"Go home, Ted.
"
1,18,118,Ted:,"Uh, you're right. I'll, uh, I'll see you at home.
"
1,18,119,Lily:,"Good. He's going home.
"
1,18,120,Marshall:,"He is so not going home. I cannot believe you just told him that.
"
1,18,121,Lily:,"What do you mean?
"
1,18,122,Marshall:,"Lily, here's what you just said: ""Ted, whatever you do, don't go up there. There's a beautiful girl who wants to have s*x with you. And then she's gonna make you some delicious juice.""
"
1,18,123,Lily:,"No, he's not going up there. He has more sense than that.
"
1,18,124,Ted from 2030:,"I did have more sense than that.
"
1,18,125,Ted:,"Keep the change.
"
1,18,126,Cab driver:,"Thanks.
"
1,18,127,Ted from 2030:,"But after 2:00 a.m, my good sense was sound asleep.
"
1,18,128,Victoria:,"So you're doing this? You're going up there?
"
1,18,129,Ted:,"You want to get out of the way?
"
1,18,130,Victoria:,"I'm not in the way.
"
1,18,131,Ted:,"You know, if you had just called me, I...
"
1,18,132,Robin:,"Hi.
"
1,18,133,Ted:,"Hi. Um, I got some vegetables. I got carrots, I got beets.
"
1,18,134,Robin:,"Or we could just drink wine.
"
1,18,135,Ted:,"Wine... not? Well, that's the stupidest thing I've ever said.
"
1,18,136,Robin:,"Thanks.
"
1,18,137,Ted:,"Make it a big glass.
"
1,18,138,Robin:,"Sure.
"
1,18,139,Ted:,"So, how's it hanging?
"
1,18,140,Robin:,"Have you ever had one of those days where nothing at all that monumental happens but by the end of it you have no idea who you are anymore or what the hell you're doing with your life? Do you ever have one of those days?
"
1,18,141,Ted:,"Uh, about once a week.
"
1,18,142,Robin:,"I don't know, it was just a, a rough day and the only person I wanted to see at the end of it was you. So... um... how was the big phone call with your girlfriend?
"
1,18,143,Ted from 2030:,"When the clock strikes 2:00, just go to sleep.
"
1,18,144,Ted:,"We broke up.
"
1,18,145,Robin:,"What?
"
1,18,146,Ted:,"Yeah. Yeah, she finally called. We talked for a while-- how hard long distance is-- and then... she dumped me.
"
1,18,147,Robin:,"Oh, Ted, I'm so sorry. That's just terrible. I feel awful.
"
1,18,148,Ted:,"You're smiling.
"
1,18,149,Robin:,"Am I? No I'm not. I'm a news anchor. Smiling's a part of the job. Thousands died in a tragic avalanche today. See? You're smiling, too.
"
1,18,150,Ted:,"Yeah. I have no idea what that's all about.
"
1,18,151,Marshall:,"How much does Korean Elvis rock? I'll answer that. Infinity. He rocks... infinity.
"
1,18,152,Lily:,"Okay, it's time for bed.
"
1,18,153,Barney:,"What? No. It's 2:30.
"
1,18,154,Lily:,"Nothing good ever happens after 2:00 a.m.
"
1,18,155,Barney:,"You know, I have found, in my travels... that all the best things in life happen after 2:00 a.m. When I look back at the best stories of my life-- the Liberty Bell incident, the little scrape I got in at the Russian Embassy, the almost four-way.
"
1,18,156,Marshall:,"You never had a four-way.
"
1,18,157,Barney:,"I said ""almost."" All those things happened after 2:00 a.m. because after 2:00 a.m. is when things get-- audience, say it with me-- legendary.
"
1,18,158,Lily:,"We're going home.
"
1,18,159,Barney:,"What's that? Interesting theory, Barney, but I'll need some proof? Okay. Korean Elvis. How would you like to have a drink with me and my friends?
"
1,18,160,Korean Elvis:,"Rock 'n' roll.
"
1,18,161,Barney:,"And it begins.
"
1,18,162,Ted:,"So, um... Hey. I got a new phone. Same as yours. Look.
"
1,18,163,Robin:,"Oh, yeah. Do you like it?
"
1,18,164,Ted:,"Yeah. Yeah. This is some solid small talk. I had that other phone, and it was good, but I think the whole time a little part of me wanted this phone instead. This phone... um... feels right.
"
1,18,165,Robin:,"Wow. Weird.
"
1,18,166,Ted:,"Yeah. Uh, I should probably take this.
"
1,18,167,Robin:,"I'll be here.
"
1,18,168,Ted:,"Hello?
"
1,18,169,Korean Elvis:,"Ted, this is your main man, K.E. I want you to shake your tail feathers down here ASAP, you dig?
"
1,18,170,Marshall:,"Sorry about that.
"
1,18,171,Ted:,"Was that Korean Elvis?
"
1,18,172,Marshall:,"I'll explain later. Hey, we're headed down to MacLaren's.
"
1,18,173,Ted:,"Um... Actually... I'm at Robin's. Yeah, and, um... I might have done something bad. I just lied and told her I broke up with Victoria.
"
1,18,174,Marshall:,"Ted, I don't want to swear in front of Korean Elvis, but what the bleep are you doing, dude?
"
1,18,175,Ted:,"What do you expect from me? It's Robin. Victoria's great, but, it's Robin. I've made up my mind. I'm going to end it with Victoria.
"
1,18,176,Lily:,"Gonna?
"
1,18,177,Ted:,"Yes. First thing tomorrow.
"
1,18,178,Lily:,"Okay, but, but, as of right now at-at... 2:45 a.m. you still have a girlfriend. Ted, I love you. I love Robin. But if you do this right now, your entire future with her will be built on a crime. Just go home, Ted. Don't do this the wrong way.
"
1,18,179,Ted:,"I hate how you're always right.
"
1,18,180,Lily:,"It's my best and most annoying trait.
"
1,18,181,Ted:,"Okay. I'm coming home. I'll see you soon.
"
1,18,182,Robin:,"Hey.
"
1,18,183,Ted:,"I should probably get going. It's pretty late. I'm sorry. I...
"
1,18,184,Robin:,"Oh. Oh, no. I understand. It's fine. Yeah.
"
1,18,185,Ted:,"Can I call you tomorrow?
"
1,18,186,Robin:,"Totally. Totally. Call me tomorrow.
"
1,18,187,Ted:,"Okay. Good night, Robin.
"
1,18,188,Robin:,"Good night, Ted.
"
1,18,189,Robin:,"Oh, my God. We're making out.
"
1,18,190,Ted:,"Right.
"
1,18,191,Robin:,"This is crazy.
"
1,18,192,Ted:,"Right? Right?
"
1,18,193,Robin:,"Should we go to my room? I mean, there's five dogs in there, but...
"
1,18,194,Ted:,"Yeah.
"
1,18,195,Robin:,"Yeah?
"
1,18,196,Ted:,"Yeah. I just, um... I have to run to the bathroom real quick.
"
1,18,197,Robin:,"Okay.
"
1,18,198,Ted:,"Stop doing that.
"
1,18,199,Victoria:,"Whatcha doin'?
"
1,18,200,Ted:,"I'm calling you. We're breaking up. I'm doing this right now, I'm coming out of this bathroom a single man.
"
1,18,201,Victoria:,"Okay. Say, Ted... how long do you think that conversation's going to be? Length of an average pee? No. We're gonna be on the phone for at least 20 minutes. Robin's out there. She's gonna think you're in here taking a massive...
"
1,18,202,Ted:,"What do you want from me? People break up. It happens.
"
1,18,203,Victoria:,"Not like this. Not from the bathroom of the girl that you're about to sleep with.
"
1,18,204,Ted:,"It's not ideal.
"
1,18,205,Ted from 2030:,"Meanwhile, back at the bar, Barney was still trying to prove that good things can happen after 2:00 a.m.
"
1,18,206,Barney:,"Come on, Lily. How many women can say they've been personally serenaded by Korean Elvis?
"
1,18,207,Lily:,"I think he just spat on me.
"
1,18,208,Marshall:,"Barney, you tried, I think that's great, but we're going.
"
1,18,209,Barney:,"No! No, come on.
"
1,18,210,Marshall:,"Yes!
"
1,18,211,Barney:,"Dude, we haen't hit legendary yet. We're only at the ""le"". We still got the ""gen."" The ""da."" The ""ry.""
"
1,18,212,Lily:,"Okay, if we're at the ""le,"" then I say we follow it up with a ""t's go home.""
"
1,18,213,Marshall:,"Oh, wow, you just got burned, phonics style.
"
1,18,214,Korean Elvis:,"No, no, no, no, no. Baby, baby, baby, don't go. Just one dance, huh?
"
1,18,215,Lily:,"Okay, seriously.
"
1,18,216,Korean Elvis:,"Hey, I know what you like.
"
1,18,217,Ted from 2030:,"And so, Barney was right-- the night was legendary. It would come to be known as The Time Lily Kicked Korean Elvis in the Nards.
"
1,18,218,Marshall:,"Hey, you guys remember the time that Lily kicked Korean Elvis in the Nards?
"
1,18,219,Ted:,"You're right. I owe you a real breakup call. I'll call you tomorrow.
"
1,18,220,Victoria:,"Good. So you're gonna go home?
"
1,18,221,Ted:,"Why should I have to go home? You know, there's every chance Robin's the woman I'm going to marry.
"
1,18,222,Victoria:,"Ted.
"
1,18,223,Ted:,"It could happen. And so really, what's it gonna matter in 50 years if I jump the gun by one night? Look, I-I know this is a moral gray area, but... It's Robin. And I'm exhausted. I am. I'm exhausted from pretending I'm not in love with her. I think that makes this okay.
"
1,18,224,Victoria:,"Oh, please. You just want to get laid.
"
1,18,225,Ted:,"Yes, I do. You got me. That is exactly what I want right now. And so what? I want this. She wants this. It's happening, and if you have a problem with it, don't be in Germany. It's been nice pretending to talk to you. Thanks for not calling me and good night.
"
1,18,226,Victoria:,"That's not your phone.
"
1,18,227,Ted:,"This isn't my phone.
"
1,18,228,Robin:,"Okay. Bye. (She hungs up) I thought it was mine, so I answered it.
"
1,18,229,Ted:,"Was it...?
"
1,18,230,Robin:,"It was your girlfriend. You might want to call her back.
"
1,18,231,Ted from 2030:,"I called Victoria from the cab and we broke up. Yes... And there you have it, kids. The stupidest thing I've ever done. In one night, I managed to hurt two people I cared about. And none of it would've happened if I just listened to my mom. So I guess if there's a lesson to be learned here, it's this: when it's 2:00 a.m., just go to sleep.
"
1,15,1,Ted from 2030:,"Kids, something you might not know about your Uncle Marshall is that he's always been good at games. I mean, unbeatable. Gin! Yahtzee! Poker!
"
1,15,2,Ted:,"You don't have to shout out ""poker"" when you win.
"
1,15,3,Marshall:,"I know. It's just fun to say.
"
1,15,4,Ted from 2030:,"We all finally agreed Marshall should be running our game nights instead of playing in them. Which he took to mean, ""invent your own game.""
"
1,15,5,Marshall:,"It's called ""Marsh-gammon."" It combines all the best features of all the best games... Candy Land, I Never, Pictionary.
"
1,15,6,Robin:,"Backgammon, obviously.
"
1,15,7,Marshall:,"No. Backgammon sucks. I took the only good part of backgammon, the ""gammon,"" and I left the rest of it in the trash where it belongs.
"
1,15,8,Lily:,"I'm so excited Victoria's coming.
"
1,15,9,Robin:,"I'm going to go get another round.
"
1,15,10,Ted:,"Okay, I want to lay down some ground rules for tonight. Barney, I actually like Victoria... a lot, so don't say anything embarrass... Don't say anything. And guys, I haven't exactly told Victoria that I used to have a kind of thing for Robin, so we you could just avoid the...
"
1,15,11,Barney:,"Well, well, well. How rich. You make me promise to be on my best behavior around your girlfriend, yet, you have been lying to her since day one. Excuse me.Hi. Leg Warehouse? Yeah, my friend Ted needs something to stand on. So, nothing for him to stand on? Okay, and thanks so much. Ted, doesn't Victoria deserve to know that you once had the hots for Robin? I have half a mind to tell the story of the re-return.
"
1,15,12,Ted:,"No. I-I swore you to secrecy on that.
"
1,15,13,Lily:,"Ooh, I am smelling dirt. What is the story of the re-return?
"
1,15,14,Ted:,"Nothing. It's nothing. And speaking of digging up dirt, can I count on you two to behave around Victoria?
"
1,15,15,Lily:,"Us? What would we do?
"
1,15,16,Ted:,"Look, um, you guys have always been like the parents that I still have and, in fact, moved here to get away from. However, could we skip the traditional interrogation of the new girlfriend tonight?
"
1,15,17,Marshall:,"Fine.
"
1,15,18,Lily:,"Fine.
"
1,15,19,Ted:,"Thank you.
"
1,15,20,Lily:,"I should go help Robin.
"
1,15,21,Robin:,"Hey.
"
1,15,22,Lily:,"Hey. So, are you going to be okay hanging out with Victoria tonight?
"
1,15,23,Robin:,"Oh, sure. She's great. Oh, what? Because of the whole thing where I said I liked Ted? No. Victoria's great. She's fun, she's free-spirited, she's great. I said, ""She's great"" too many times, didn't I?
"
1,15,24,Lily:,"You must really hate the bitch.
"
1,15,25,Marshall:,"But if you roll an even number while adjacent to the Peppermint Forest, then you ""Marshall out,"" and all your chips go into the pot, and remember, if you ever ask the question ""What?"", then... you got to drink. Got it?
"
1,15,26,All:,"No
"
1,15,27,Marshall:,"Okay, okay, no, no, we'll just start, you guys'll pick it up. Newbie goes first. Roll.
"
1,15,28,Victoria:,"Okay.
"
1,15,29,Marshall:,"Three! You got Autobiography. Now, that's where you have to answer a personal question about your dating life truthfully in order to move on.
"
1,15,30,Ted:,"Marshall, come on.
"
1,15,31,Marshall:,"Hey, she's the one who rolled a three. Victoria, ""Have you ever cheated while in a relationship?"" Wow, good question.
"
1,15,32,Ted:,"You don't have to answer that.
"
1,15,33,Victoria:,"It's okay. Um, well, I was in a really crappy relationship in college, and I wound up kissing this guy at a party one night, and I felt terrible about it, so, I came clean, and we broke up.
"
1,15,34,Marshall:,"Victoria, that was an honest and mature answer. You may advance to The Gumdrop Mountains.
"
1,15,35,Barney:,"So Victoria, did you ever re-return to this guy?
"
1,15,36,Victoria:,"What?
"
1,15,37,Marshall:,"You said what, you got to drink!
"
1,15,38,Lily:,"Oh, Barney, by the way, I went to a party in that new building on 82nd, and the host said she knew you. What is her name? Sharon? Shannon?
"
1,15,39,Barney:,"Shannon?! Shannon, Shannon... No, don't remember any Shannon.
"
1,15,40,Lily:,"Really? Well, 'cause she gave me a videotape to give...
"
1,15,41,Barney:,"Where's the tape?
"
1,15,42,Lily:,"Fine. I'll go get it.
"
1,15,43,Barney:,"Cool, okay. You know, whenever.
"
1,15,44,Marshall:,"Okay, Robin, your roll. Five! Another Autobiography... for the player to your left, which... Victoria!
"
1,15,45,Ted:,"Of course.
"
1,15,46,Marshall:,"Victoria, ""How many boyfriends did you have before you started dating Ted?""
"
1,15,47,Ted:,"Wait, the card actually says ""Ted?""
"
1,15,48,Victoria:,"Okay, uh, well, boyfriends--I guess I've only had... two.
"
1,15,49,Robin:,"Prude alert.
"
1,15,50,Victoria:,"Well... that's serious boyfriends. I've dated other guys in between.
"
1,15,51,Robin:,"Oh, slut alert!
"
1,15,52,Barney:,"Oh, great, there it is. Thanks, Lily. You're a peach. Oh, wow, look at that. Robin landed on the Chocolate Swamp. That's five chips for me.
"
1,15,53,Marshall:,"Thank you! Finally somebody understands Marsh-gammon.
"
1,15,54,Lily:,"Barney, what was on that tape?
"
1,15,55,Barney:,"Too bad you'll never find out.
"
1,15,56,Lily:,"Oh, damn it! If only I'd given you a fake tape and hidden the real tape in my purse. Oh, wait. That's exactly what I did.
"
1,15,57,Barney:,"What?!
"
1,15,58,Marshall:,"Drink!
"
1,15,59,Lily:,"Yeah, you were acting so weird about it, I gave you Ted's graduation tape instead. So, should we pop it in?
"
1,15,60,Barney:,"Give it to me, give it, give me...
"
1,15,61,Ted:,"Play the tape, play it, play it!
"
1,15,62,Barney:,"Ted! Fine, fine. You cannot play it. Shannon! I love you! I love you so much. What about us changing the world together? Don't tell me you've forgotten. I know I haven't. Will I ever see another rainbow? Will an eagle ever soar through this tempest of woe? Baby, please Don't go There's a thief in the palace, she's stolen all my love There's a thief in the palace and she's...
"
1,15,63,Marshall:,"Did you try his cell phone?
"
1,15,64,Ted:,"Yeah, I left two messages. I checked the cigar club, the Lusty Leopard. He's off the grid.
"
1,15,65,Barney:,"Hey, guys, what up?
"
1,15,66,Robin:,"Barney, where have you been?
"
1,15,67,Ted:,"Yeah, we're-we're really sorry about that.
"
1,15,68,Lily:,"Yeah, so sorry. But seriously, what was up with the tape? No, no, stay.
"
1,15,69,All:,"Come on. Stay!
"
1,15,70,Barney:,"I'm sorry. I don't want to talk about it. It was the most embarrassing, and humiliating thing that ever happened to me.
"
1,15,71,Marshall:,"Well, we all have embarrassing stories. Sometimes it's good to-to talk about it.
"
1,15,72,Barney:,"Oh, really? Then why don't you tell us your most humiliating moment, Marshall? Show me how good it is.
"
1,15,73,Marshall:,"All right.
"
1,15,74,Marshall:,"I was stopping by Lily's kindergarten class to say hi, but they were all at recess. I really had to pee, so I went into the class's restroom. It was a-a smaller target than I'm used to, so I figured I should sit down. What I didn't realize was, it was a shared bathroom. I wish I'd pulled up my pants.
"
1,15,75,Lily:,"The kids still call him Funny Butt.
"
1,15,76,Barney:,"Okay. I'll tell you my story. Believe it or not, I was not always as awesome as I am today.
"
1,15,77,Barney:,"It was 1998. I was just out of college, and I was working at a coffeehouse with my girlfriend. My girlfriend... *Shannon. Yeah, you were meant for me And I was meant for you. Ooh, ooh, ooh-ooh-ooh.* Thank you. All right.
"
1,15,78,Shannon:,"I love your singing, Barney.
"
1,15,79,Barney:,"And I love you, Shannon.
"
1,15,80,Shannon:,"Joining the Peace Corps with you is gonna be legendary.
"
1,15,81,Barney:,"I know. Only five short weeks till we're down in Nicaragua.
"
1,15,82,Man:,"Hey, nonfat latte to go.
"
1,15,83,Barney:,"Mellow order, bro, mellow order.
"
1,15,84,Man:,"Dude, that your g-friend? All right, high five!
"
1,15,85,Barney:,"Sorry, I only give high twos.
"
1,15,86,Man:,"Whatevs. As long as you're nailing that.
"
1,15,87,Barney:,"Listen to you. That? You know, women aren't objects. They're human beings. And FYI, Shannon and I have decided to wait till we're married. You can read about it in my zine.
"
1,15,88,Man:,"Hey, haircut, right here. Open up your knowledge basket, 'cause here it comes. Forget that touchy-feely crap. You get money, you get laid. End of discussion.
"
1,15,89,Barney:,"I feel sorry for you, man.
"
1,15,90,Man:,"Peace out, hombre.
"
1,15,91,Barney:,"Suits. Five weeks later, we were all set to leave for the Peace Corps. Only problem was... she never showed up.
"
1,15,92,Robin:,"She never showed?
"
1,15,93,Ted:,"So, what happened next?
"
1,15,94,Barney:,"You know what? This was a mistake.
"
1,15,95,Lily:,"Wait... What if somebody else told their most humiliating story?
"
1,15,96,Marshall:,"Oh, I know just how to decide who.
"
1,15,97,Lily:,"You brought the game to the bar?
"
1,15,98,Marshall:,"Well, we're not quitting just 'cause Ted's so far ahead.
"
1,15,99,Ted:,"I was winning?
"
1,15,100,Robin:,"Fine. I'll go next.
"
1,15,101,Robin:,"I was doing a report on live TV about a hansom cab driver.
"
1,15,102,Barney:,"Not the slipping-in-horse-poop story!
"
1,15,103,Ted:,"Yeah, we all know that one.
"
1,15,104,Victoria:,"Okay, how about this? I will tell you my most humiliating story.
"
1,15,105,Marshall:,"Yeah, Victoria, way to step up!
"
1,15,106,Victoria:,"Okay, it involves a game of truth or dare, a squeeze-bottle of marshmallow ice cream topping, and the hot tub at my grandparents' retirement community.
"
1,15,107,Ted from 2030:,"Kids, I tell you a lot of inappropriate stories, but there's no way in hell I'm telling you this one. Don't worry, though, it wasn't that great.
"
1,15,108,Marshall:,"That is the greatest story ever!
"
1,15,109,Lily:,"Oh my God!
"
1,15,110,Ted:,"Wow, wow!
"
1,15,111,Barney:,"Victoria, I deem your offering... worthy. My saga... continues.
"
1,15,112,Barney:,"I went back to the coffeehouse to find Shannon.
"
1,15,113,Shannon:,"Barney.
"
1,15,114,Barney:,"Sugar Bear, where were you?
"
1,15,115,Shannon:,"Oh, I'm sorry. My dad won't let me go.
"
1,15,116,Barney:,"But the Nicaraguans need us!
"
1,15,117,Shannon:,"It's just, he's still supporting me, and... Look, he's coming by soon to talk about it, but I think you should go on without me.
"
1,15,118,Barney:,"Shannon, there is no...
"
1,15,119,Shannon:,"Barney, it's your dream. It's only two years. I know we can make it.
"
1,15,120,Barney:,"As I walked away, I realized Shannon was an adult. Her father couldn't control her life. I had to go back and confront him. She was in the middle of a heated argument with her dad.
"
1,15,121,Marshall:,"Now we all got to drink.
"
1,15,122,Ted:,"Oh, my God. What happened next?
"
1,15,123,Barney:,"I don't know, guys.
"
1,15,124,Lily:,"Okay, okay. Marshall's mom sent us cookies...
"
1,15,125,Marshall:,"Lily, no!
"
1,15,126,Lily:,"For the team, Marshall, for the team.
"
1,15,127,Lily:,"Hey, Mrs. Eriksen, it's Lily. Thank you so much for the delicious cookies. Mayonnaise. Really? Never would have guessed. Well, I will definitely give Marshall a kiss for you. Okay. Take care.
"
1,15,128,Marshall:,"Oh, crap. My mom sent cookies?
"
1,15,129,Lily:,"Yeah. I wish we had a dog, so they wouldn't go to waste.
"
