Season,Episode,Line Number,Speaker,Line
8,12,1,Both:,"Scotch, neat.
"
8,12,2,Narrator:,"Kids, you may be wondering why five adults in their 30s would take a jinx so seriously. It all started one day five years ago.
"
8,12,3,Narrator:,"Barney broke three limbs and two vertebrae, but he never broke another jinx.
"
8,12,4,(over phone):,"Hello, this is Frank.
"
8,12,5,Narrator:,"So, when someone finally jinxed Barney for the first time in years, we were pretty psyched.
"
8,12,6,Lily:,"Oh, oh, oh, you want us to say your name and un-jinx you?
"
8,12,7,Oh! ROBIN:,"Now, Ted, I was wondering if you could expand upon what you were saying earlier about antiquated currency.
"
8,12,8,Narrator:,"In the winter of 2012 the skyscraper that I designed was about to open, which got me thinking about the most influential architecture professor I ever had.
"
8,12,9,(laughing):,"You'll never be an architect!
"
8,12,10,Robin:,"Wow.
"
8,12,11,Narrator:,"When Robin's most hated coworker Patrice started dating Barney, she became obsessed.
"
8,12,12,Even that party at your place-- you guys just raced off into the night at 7:,"0.
"
8,12,13,Narrator:,"Kids, the thing about pit people, sometimes you don't even know you have one until you have a chance to push 'em in.
"
8,12,14,(coughing):,"Architect.
"
8,12,15,(distorted):,"No!
"
8,12,16,Lily:,"Ooh!
"
8,12,17,Man:,"Marshall? Lily!
"
8,12,18,(quietly):,"Hi, Daryl.
"
8,12,19,Ted:,"There are jerk faces and there are buttholes.
"
8,12,20,TED (mocking):,"""Gaudí's architecture...""
"
8,12,21,Marshall:,"Are those...
"
8,12,22,Barney:,"Dude, this is your chance.
"
8,12,23,Marshall:,"This is a tough one.
"
8,12,24,Barney:,"Let me free, Marshall.
"
8,12,25,Marshall:,"Violent... Viola...
"
8,12,26,(echoing):,"You'll never be an architect.
"
8,12,27,(singsongy):,"Here I come.
"
8,12,28,(voice breaking):,"No, it's not.
"
8,12,29,Narrator:,"Kids, sometimes in life you'll make a pit for someone in your mind.
"
8,12,30,Narrator:,"Which means there's only one person who can let you out of the pit.
"
8,12,31,Both:,"Are you serious?
"
8,12,32,I'll unjinx you if you'll follow these two rules:,"one: you can't try to talk me out of it, and two: you can't tell anybody. Agreed?
"
8,12,33,All:,"Aw, come on, Ted!
"
8,12,34,Narrator:,"So I had promised not to tell anyone about Barney's plan to propose to Patrice.
"
8,12,35,Robin:,"Aw.
"
8,12,36,2:,"2 p.m.-- guilt Ted into saying it's okay if we leave early tonight.
"
8,12,37,That is why we will see you tonight from 7:,"3 to 7:14.
"
8,12,38,Narrator:,"Here was my chance to tell Robin about Barney.
"
8,12,39,"Uh, ""9:","6 p.m.-- put on edible underwear.""
"
8,12,40,(robot voice):,"Good night.
"
8,12,41,Man:,"Enough with the damn music!
"
8,12,42,(robot voice):,"Affirmative.
"
8,12,43,Narrator:,"And so, kids, on that cold December night I decided to take your Uncle Marshall's advice and be a little selfish.
"
8,12,44,Ranjit:,"Do you, Robin?
"
8,12,45,BOTH (crying):,"♪ Night, night, little Marvin
"
8,12,46,Barney:,"The Robin.
"
8,12,47,Step one:,"admit to yourself that you still have feelings for this girl.
"
8,12,48,Step two:,"choose the completely wrong moment to make a drunken move after hanging out at a strip club and get shot down on purpose.
"
8,12,49,Step three:,"agree that you two don't work, locking the door on any future you could have together.
"
8,12,50,Step four:,"Robin goes nuts.
"
8,12,51,Step five:,"find the person who annoys Robin most in the world...
"
8,12,52,Step six:,"check with your doctor about possible broken ribs.
"
8,12,53,Step seven:,"pretend to be dating Patrice.
"
8,12,54,Step eight:,"wait until Robin inevitably breaks into your place to find the Playbook and show it to Patrice, which you'll monitor via the hidden cameras you have in your apartment.
"
8,12,55,Step nine:,"after Patrice finds the Playbook, have your first big fight.
"
8,12,56,Step ten:,"prove your loyalty to Patrice by burning the Playbook, and actually burn it.
"
8,12,57,Step 11:,"because your friends have no boundaries, they'll inevitably have an intervention for Robin, which you'll monitor via the hidden cameras you have in Marshall and Lily's apartment.
"
8,12,58,Step 12:,"tell only Ted about your plan to propose to Patrice.
"
8,12,59,Step 13:,"wait and see if Ted tells Robin, and if he does...
"
8,12,60,Step 14:,"Robin arrives at her favorite spot in the city and finds the secret final page of the Playbook.
"
8,12,61,Step 15:,"Robin realizes she's standing underneath mistletoe.
"
8,12,62,All:,"To Ted.
"
8,6,1,Narrator:,"In the fall of 2012, Nick and Robin were going strong. Sometimes it's hard to say what it is exactly that makes a couple click.
"
8,6,2,(whispers):,"because she's talking out of her ass.
"
8,6,3,Ted:,"Groins on Ice.
"
8,6,4,Robin:,"Uh, hold up, hold up.
"
8,6,5,"Um, us nerds focused on something far more important:","bonding.
"
8,6,6,(chuckles):,"Oh.
"
8,6,7,End it by 8:,"0 p.m. tonight or this invite goes live.
"
8,6,8,Narrator:,"Kids, Patrice was a coworker of Robin's who'd become sort of obsessed with her.
"
8,6,9,(sobs):,"I...
"
8,6,10,Ted:,"Picture a well-
"
8,6,11,(voice breaking):,"Oh, wow, it feels like I have a pulled groin muscle in my heart.
"
8,6,12,(sobbing):,"Pardon me.
"
8,6,13,(sobbing):,"I just got my heart broken, too!
"
8,6,14,Narrator:,"Thus concluded the Autumn of Breakups,
"
8,6,15,"Crazy, right? LILY:","Yeah, you know what would be really crazy?
"
8,6,16,PATRICE:,"Whoo, oh, my God, Robin, BFF Fun Day!
"
8,10,1,(whispering):,"Kind of busy right now, Marshall.
"
8,10,2,Marshall:,"Who's ""he""?!
"
8,10,3,Narrator:,"Okay, kids, you're probably wondering how we all got here.
"
8,10,4,"I mean, that making-of documentary? ""How Bernie Avoided The Gurney:","A Cinematic Journey.""
"
8,10,5,Narrator:,"Kids, you remember Patrice.
"
8,10,6,So he overcorrects by dating her opposite:,"warm and nurturing Patrice.
"
8,10,7,Lily:,"That does happen, like Ted.
"
8,10,8,Lily:,"You suck!
"
8,10,9,Mickey:,"Hey, Lil, let me know how the pump's working.
"
8,10,10,Ted:,"Robin, seriously, this obsession isn't healthy.
"
8,10,11,Narrator:,"Meanwhile, Robin was about to give up on ever finding The Playbook until...
"
8,10,12,JUDY (over baby monitor):,"Ooh... someone's excited to see me.
"
8,10,13,Mickey:,"I am.
"
8,10,14,(whispering):,"Oh, Ted, you're the best!
"
8,10,15,Lily:,"Our apartment is so crowded these days, I don't get a minute to myself!
"
8,10,16,Barney:,"Patrice, can you grab my computer from the bedroom?
"
8,10,17,(whispering):,"Let's see him lie his way out of this one.
"
8,10,18,All:,"We love you, and we're worried about you.
"
8,10,19,All:,"Yeah.
"
8,4,1,Narrator:,"Kids, once your Uncle Marshall and Aunt Lily found a nanny for baby Marvin, they were excited for their first day out together in five months.
"
8,4,2,Narrator:,"This was a surprisingly loaded question.
"
8,4,3,New rule:,"you can't come to us with any issue unless it's an eight or higher.
"
8,4,4,Marshall:,"Ted, how are things going with Victoria?
"
8,4,5,Robin:,"Totally lady bone killer, but not an eight.
"
8,4,6,Barney:,"Not an eight.
"
8,4,7,All:,"Mmm.
"
8,4,8,Ted:,"Oh, geez.
"
8,4,9,(sobbing):,"We'll never get mail again.
"
8,4,10,Narrator:,"And so began the longest week of Lily and Marshall's lives.
"
8,4,11,Robin:,"What?
"
8,4,12,Marshall:,"Yeah, you see, guys, we were really struggling with this decision.
"
8,4,13,"Babe, I know these guys have been a little over the top lately. LILY:","A little?
"
8,4,14,Marshall:,"And then I thought what do you do if you got a wife who won't stop crying, three idiots who won't stop bribing you, and a universally beloved skill for gamesmanship?
"
8,4,15,"So, I say again:","Lily, spin...
"
8,4,16,All:,"Spin that wheel!
"
8,4,17,Marshall:,"Ooh.
"
8,4,18,Marshall:,"Okay, Robin, what would you do, and remember, ""President of the World called parents away for a super-secret space mission"" has already been taken.
"
8,4,19,Long story short:,"I'm your new mommy now. (chuckles)
"
8,4,20,(high voice):,"Hey, there, squirt!
"
8,4,21,(sobbing):,"Hey, I don't like it any more than you do!
"
8,4,22,"Um, I would do what my dad did:","tough love.
"
8,4,23,All:,"Oh... ""Birds and Bees.""
"
8,4,24,(high-pitched rapping):,"♪ When two adults wish to procreate ♪
"
8,4,25,Narrator:,"We played long into the night, eventually making it to the dreaded...
"
8,4,26,Marshall:,"First heartbreak!
"
8,4,27,Ted:,"Yeah, right.
"
8,4,28,(high-pitched voice):,"Cheer up, squirt.
"
8,4,29,(sobbing):,"But I thought that she was the one.
"
8,4,30,(scoffs):,"Well... obviously, neither of you know what it means to be a friend anymore.
"
8,4,31,Robin:,"You don't seem to care what's going on in our lives unless it's an eight or higher.
"
8,4,32,Unless you want to get up with us at 5:,"3 in the morning with a screaming baby.
"
8,4,33,Lily:,"Hey, guys.
"
8,4,34,Marshall:,"Lily?
"
8,4,35,TED/ROBIN/BARNEY:,"What?
"
8,4,36,Narrator:,"And for the first time in almost half a year, Lily and Marshall closed down MacLaren's.
"
8,4,37,(sighs):,"Go back to bed.
"
8,5,1,Marshall:,"Ted, Lily and I noticed some things last night.
"
8,5,2,(laughing):,"Right, right?
"
8,5,3,(snickering):,"Whoo!
"
8,5,4,"Oh, wait, I probably should have led with this:","he's a dog.
"
8,5,5,(laughing):,"But that's too crazy, though, right?
"
8,5,6,(laughing):,"I mean, talk about half-baked.
"
8,5,7,Narrator:,"Oh, yeah, I forgot to mention, Nick had a cable access cooking show.
"
8,5,8,Announcer:,"Chef Nick Podarutti uses all fresh, locally grown ingredients, but don't think for a second that means he's not a bad boy.
"
8,5,9,(in Southern belle voice):,"If Victoria quenches your thirst like a tall glass of sweet tea on a hot July day...
"
8,5,10,(crying):,"It's not just the ability to go to town on yourself, but you do it with such joie de vivre.
"
8,5,11,(sobbing):,"I don't know who I am without you.
"
8,5,12,(groaning):,"Oh, this is gonna be tough.
"
8,5,13,(laughs):,"Big bro.
"
8,5,14,Narrator:,"Of course, Robin did find out.
"
8,11,1,Both:,"Scotch, neat.
"
8,11,2,Narrator:,"Kids, you may be wondering why five adults in their 30s would take a jinx so seriously.
"
8,11,3,Narrator:,"Barney broke three limbs and two vertebrae, but he never broke another jinx.
"
8,11,4,(over phone):,"Hello, this is Frank.
"
8,11,5,Narrator:,"So, when someone finally jinxed Barney for the first time in years, we were pretty psyched.
"
8,11,6,Lily:,"Oh, oh, oh, you want us to say your name and un-jinx you?
"
8,11,7,Oh! ROBIN:,"Now, Ted, I was wondering if you could expand upon what you were saying earlier about antiquated currency.
"
8,11,8,Narrator:,"In the winter of 2012 the skyscraper that I designed was about to open, which got me thinking about the most influential architecture professor I ever had.
"
8,11,9,(laughing):,"You'll never be an architect!
"
8,11,10,Robin:,"Wow.
"
8,11,11,Narrator:,"When Robin's most hated coworker Patrice started dating Barney, she became obsessed.
"
8,11,12,you guys just raced off into the night at 7:,"0.
"
8,11,13,Narrator:,"Kids, the thing about pit people, sometimes you don't even know you have one until you have a chance to push 'em in.
"
8,11,14,(coughing):,"Architect.
"
8,11,15,(distorted):,"No!
"
8,11,16,Lily:,"Ooh!
"
8,11,17,Man:,"Marshall? Lily!
"
8,11,18,(quietly):,"Hi, Daryl.
"
8,11,19,Ted:,"There are jerk faces and there are buttholes.
"
8,11,20,TED (mocking):,"""Gaudí's architecture...""
"
8,11,21,Marshall:,"Are those...
"
8,11,22,Barney:,"Dude, this is your chance.
"
8,11,23,Marshall:,"This is a tough one.
"
8,11,24,Barney:,"Let me free, Marshall.
"
8,11,25,Marshall:,"Violent... Viola...
"
8,11,26,(echoing):,"You'll never be an architect.
"
8,11,27,(singsongy):,"Here I come.
"
8,11,28,(voice breaking):,"No, it's not.
"
8,11,29,Narrator:,"Kids, sometimes in life you'll make a pit for someone in your mind.
"
8,11,30,Narrator:,"Which means there's only one person who can let you out of the pit.
"
8,11,31,Both:,"Are you serious?
"
8,11,32,I'll unjinx you if you'll follow these two rules:,"one: you can't try to talk me out of it, and two: you can't tell anybody. Agreed?
"
8,11,33,All:,"Aw, come on, Ted!
"
8,11,34,Narrator:,"So I had promised not to tell anyone about Barney's plan to propose to Patrice.
"
8,11,35,Robin:,"Aw.
"
8,11,36,2:,"2 p.m.-- guilt Ted into saying it's okay if we leave early tonight.
"
8,11,37,That is why we will see you tonight from 7:,"3 to 7:14.
"
8,11,38,Narrator:,"Here was my chance to tell Robin about Barney.
"
8,11,39,"Uh, ""9:","6 p.m.--
"
8,11,40,(robot voice):,"Good night.
"
8,11,41,Man:,"Enough with the damn music!
"
8,11,42,(robot voice):,"Affirmative.
"
8,11,43,Narrator:,"And so, kids, on that cold December night I decided to take your Uncle Marshall's advice and be a little selfish.
"
8,11,44,Ranjit:,"Do you, Robin?
"
8,11,45,BOTH (crying):,"♪ Night, night, little Marvin
"
8,11,46,Barney:,"The Robin.
"
8,11,47,Step one:,"admit to yourself that you still have feelings for this girl.
"
8,11,48,Step two:,"choose the completely wrong moment to make a drunken move after hanging out at a strip club and get shot down on purpose.
"
8,11,49,Step three:,"agree that you two don't work, locking the door on any future you could have together.
"
8,11,50,Step four:,"Robin goes nuts.
"
8,11,51,Step five:,"find the person who annoys Robin most in the world...
"
8,11,52,Step six:,"check with your doctor about possible broken ribs.
"
8,11,53,Step seven:,"pretend to be dating Patrice.
"
8,11,54,Step eight:,"wait until Robin inevitably breaks into your place to find the Playbook and show it to Patrice, which you'll monitor via the hidden cameras you have in your apartment.
"
8,11,55,Step nine:,"after Patrice finds the Playbook, have your first big fight.
"
8,11,56,Step ten:,"prove your loyalty to Patrice by burning the Playbook, and actually burn it.
"
8,11,57,Step 11:,"because your friends have no boundaries, they'll inevitably have an intervention for Robin, which you'll monitor via the hidden cameras you have in Marshall and Lily's apartment.
"
8,11,58,Step 12:,"tell only Ted about your plan to propose to Patrice.
"
8,11,59,Step 13:,"wait and see if Ted tells Robin, and if he does...
"
8,11,60,Step 14:,"Robin arrives at her favorite spot in the city and finds the secret final page of the Playbook.
"
8,11,61,Step 15:,"Robin realizes she's standing underneath mistletoe.
"
8,11,62,All:,"To Ted.
"
