Season,Episode,Line Number,Speaker,Line
9,3,1,ROBIN,"So, the hairdresser shows up at 2:00 on Sunday.
"
9,3,2,BOTH,"We have to have s*x right now.
"
9,3,3,NARRATOR,"Kids, as you recall, Uncle Marshall had gotten kicked off his flight home from Minnesota and was now high-tailing it across the country with another stranded traveler
"
9,3,4,MARSHALL,"Anyways, listen, I should be back in time for the rehearsal dinner tomorrow.
"
9,3,5,NARRATOR,"A week before the wedding, I realized I couldn't stay in New York any longer.
"
9,3,6,"Okay, I don't know which I hate more","the fact that you're moving away or the fact that I'm the only one that knows about it.
"
9,3,7,TED,"And I just hate the thought of leaving you, Empy, but my gut tells me my future's in Chicago.
"
9,3,8,(deep male voice),"You need to move.
"
9,3,9,MAN,"Who gets married this far away?
"
9,3,10,WOMAN,"And the humidity.
"
9,3,11,BOTH (quietly),"They're here.
"
9,3,12,(sighing),"Yeah.
"
9,3,13,(old-timey),"""Meet me at Coney Island, see?
"
9,3,14,"How, at the end, Andre the Giant hooks 'em up with those horses and then Inigo Montoya is like, ""Fezzik, you did something right."" And it's like, ""Bro, Andre's been doing stuff right the whole movie","""knocking out serpents, busting down castle doors, ""basically carrying your revenge-and-sangria-soaked ass, ""so instead of being a patronizing jerk, ""how about a simple, 'Hey, thanks for the horses, bro.'""
"
9,3,15,TED,"Whoa.
"
9,3,16,DAPHNE,"Say cheese!
"
9,3,17,(quietly),"I'm sorry, Dad.
"
9,3,18,(echoing whisper),"Patinkin...
"
9,3,19,NARRATOR,"What I didn't know at the time was...
"
9,3,20,NARRATOR,"Yes, kids, that's what your Aunt Lily thought the line was.
"
9,3,21,NARRATOR,"I was faced with a tough call: come clean about Chicago or cleverly lie my way out of it.
"
9,3,22,(echoing whisper),"Patinkin.
"
9,3,23,MURIEL,"Remind me to put a five-dollar bill in Barney's wedding card, you know, to get 'em started.
"
9,3,24,MAN,"No, Elizabeth.
"
9,3,25,WOMAN,"Mmm!
"
9,3,26,BOTH,"I never want to have s*x again.
"
9,3,27,"Still, when you think about it","married for 60 years and they still want to jump each other's bones.
"
9,3,28,BOTH,"One, two, three.
"
9,7,1,NARRATOR,"Kids, as you know, Lily and Marshall had decided to move to Rome after Barney and Robin's wedding.
"
9,7,2,NARRATOR,"Marshall had recently discovered that the Farhampton Inn was featured in an episode of The Ghost Network's original series,
"
9,7,3,TV NARRATOR,"In 1843, the streets of Farhampton, Long Island were stalked by a vicious killer named Captain Blazeby Dearduff.
"
9,7,4,MAN,"Boom!
"
9,7,5,MAN,"We can see you, Ron.
"
9,7,6,Of course... WOMAN,"Yes.
"
9,7,7,NARRATOR,"There was an explanation.
"
9,7,8,TED,"Hey. Listen, I need you to do something for me no questions asked, okay? What is it?
"
9,7,9,TED,"Marshall.
"
9,7,10,(screams),"Oh... kay...
"
9,7,11,ETHEREAL VOICE (softly),"Cold...
"
9,7,12,(whispers),"Barney, what are you doing in there?
"
9,7,13,NARRATOR,"Turns out I wasn't Marshall's first call.
"
9,7,14,"Marshall, I need you to rush to the Macy's in Herald Square, find the utility closet on the third floor, and bring me the following things","a clean pair of underwear, a clean pair of pants, a box of moist towelettes, hand sanitizer, and a garbage bag, no questions asked.
"
9,7,15,ROBIN,"Anyway, I was saying, I think we need to be better about talking to each other before doing stuff.
"
9,7,16,I've been there. LILY,"Okay, you know what? I need to talk to the manager.
"
9,7,17,Hey. MARSHALL,"Robin, I need you to delete the last text that Lily got before she sees it.
"
9,7,18,ROBIN,"No questions asked. Tell me about that giant trout you and your dad caught ice-fishing that one time.
"
9,7,19,NIGHT CLERK,"I'm sorry, ma'am.
"
9,7,20,I've got a report here,"broken lock, faulty Wi-Fi, you've taken several items from the minibar...
"
9,7,21,BOTH,"Snap its limbs with our powerful jaws and watch the life drain from its eyes.
"
9,7,22,BOTH,"Aw...
"
9,7,23,ROBIN,"First, we take position in the lobby.
"
9,7,24,BARNEY,"Then you cause a distraction.
"
9,7,25,ROBIN,"Then you send in a trained dove to grab Lily's phone.
"
9,7,26,BARNEY,"The dove drops the phone into your hand.
"
9,7,27,(quietly),"Where's Lily?
"
9,7,28,TED,"Lily, stop!
"
9,7,29,NARRATOR,"And that's when I realized that the answer had been there all along.
"
9,7,30,"Well, interesting that I was the one who fixed everything even though Marshall called me... third. NARRATOR","Ninth, as I found out later, but I won't go into it.
"
9,13,1,NARRATOR,"Kids, when your Uncle Marshall's bus broke down five miles away from the Farhampton Inn, he made a vow.
"
9,13,2,MARSHALL,"♪ Marshall versus the machines
"
9,13,3,MARSHALL,"Oh, crap. I'm losing it.
"
9,13,4,WOMAN,"Excuse me. Hey.
"
9,13,5,NARRATOR,"And that's how Marshall met your mother.
"
9,13,6,NARRATOR,"So far, that weekend had been fatal for not just one... but two bottles of $600 scotch
"
9,13,7,ROBIN,"Oh, boy, who's this idiot?
"
9,13,8,LILY,"And which one of us is he gonna
"
9,13,9,ROBIN,"Bro, going for the tricycle.
"
9,13,10,ROBIN,"Uh, Lily... That'd be so stupid.
"
9,13,11,ROBIN,"Um, okay, I'll shoot him down.
"
9,13,12,ROBIN,"Help me. Who is this?
"
9,13,13,LILY,"Maybe he's one of your long-lost Canadian cousins?
"
9,13,14,ROBIN,"Not one of my cousins.
"
9,13,15,(laughing),"Wait-wait a minute, wait a minute.
"
9,13,16,LILY,"Any idea who this guy is?
"
9,13,17,ROBIN,"No, but I like that he gets how hilarious and adorable we are!
"
9,13,18,LILY,"We are hilarious and adorable!
"
9,13,19,THE MOTHER,"Darren.
"
9,13,20,So here's how he does it,"First, he makes you feel like you are the most hilarious and adorable person in the world...
"
9,13,21,TED,"I like that he gets how hilarious and adorable we are.
"
9,13,22,BARNEY,"We are hilarious and adorable.
"
9,13,23,TED,"This guy's awesome!
"
9,13,24,BARNEY,"So awesome!
"
9,13,25,TED,"I'd totally go to jail for him.
"
9,13,26,BARNEY,"That hurts.
"
9,13,27,(crying),"That's okay, man.
"
9,13,28,(crying),"Let me get you a drink.
"
9,13,29,THE MOTHER,"And then, once your guard is down, the emotional prostate exam begins...
"
9,13,30,(laughs),"Funny you should say that, because as I was leaving the hotel, I ran into someone.
"
9,13,31,(loudly),"You're moving to Chicago?!
"
9,13,32,MARVIN,"Skunk junk.
"
9,13,33,MARSHALL,"Lily.
"
9,13,34,NARRATOR,"And, kids, that's the first drink your mother ever bought me.
"
9,12,1,BARNEY,"""Let's get this party started.""
"
9,12,2,LILY,"Canada.
"
9,12,3,MARSHALL,"Canada? How are you gonna slip the ring on the bride's finger if she's wearing mittens?
"
9,12,4,NARRATOR,"Kids... we weren't even close.
"
9,12,5,Let me guess,"there was a stripper.
"
9,12,6,(choked up),"I'm so sorry.
"
9,12,7,(weird voice),"But you love surprises.
"
9,12,8,ALL,"No, she isn't.
"
9,12,9,(choking),"Typical apple juice burn.
"
9,12,10,LILY,"Hey.
"
9,12,11,ALL,"Surprise!
"
9,12,12,NARRATOR,"Kids, it takes more than two months to learn how to figure skate.
"
9,6,1,TED,"Look at this, your wedding weekend. I know.
"
9,6,2,Now here's the deal,"every hookup at a weekend wedding is decided at Friday night drinks.
"
9,6,3,It brings to mind that religious text which we hold most sacred,"Indiana Jones and the Last Crusade.
"
9,6,4,(quietly),"Please don't make me do that...
"
9,6,5,Sad story,"12 years ago, her gymnast career was tragically cut short when her boobs got too big.
"
9,6,6,(quietly),"Cassie. I pick Cassie.
"
9,6,7,I'm just so tired of this routine,"we flirt, we have a few drinks, and then we end the night with meaningless s*x.
"
9,6,8,BARNEY,"I opened the door.
"
9,6,9,BOTH,"We've been together ever since!
"
9,6,10,(voice breaks),"if my boyfriend Wesley hadn't just broken up with me!
"
9,6,11,DAPHNE,"Whoa, whoa, whoa!
"
9,6,12,DAPHNE'S VOICE,"I missed you, too.
"
9,6,13,DAPHNE,"Whoa, whoa, whoa!
"
9,6,14,DAPHNE'S VOICE,"I missed you, too.
"
9,6,15,BOTH,"She's been drinking drugs.
"
9,6,16,LOWELL,"Well,
"
9,6,17,LILY,"Yes.
"
9,6,18,MARSHALL,"I'm sorry, I can't...
"
9,6,19,LILY,"And now, after years of lying, cheating and backsliding, here we are, married!
"
9,6,20,TED,"Now's my chance to leave.
"
9,6,21,DAPHNE'S VOICE,"So your dream job is more important than my dream job?
"
9,6,22,"But, baby, you already have the best job in the world","Mom. Nope.
"
9,6,23,TED,"This evening could not get any worse.
"
9,6,24,TED,"Sophia. Hi.
"
9,6,25,(crying),"Even if... he'll never replace you.
"
9,6,26,TED,"Yes! Yes! Be cool.
"
9,6,27,NARRATOR,"But I couldn't meet someone else.
"
9,6,28,NARRATOR,"Barney was right.
"
9,6,29,BARNEY,"Wedding at Bernie's!
"
9,6,30,(whispers),"No.
"
9,6,31,NARRATOR,"All that night, I did nothing but choose poorly.
"
9,6,32,SOPHIA,"Boo-uh! Boo-uh! Eee!
"
9,10,1,NARRATOR,"Two days before Barney and Robin's wedding, their reverend passed away, and the search was on for a replacement.
"
9,10,2,BARNEY,"Oh, boy, it's the creepy, bug-eyed minister from that culty church who kept asking us if we're ""pure enough to die.""
"
9,10,3,NARRATOR,"A few years back, Barney's brother James finally met his long-lost father, Sam, who turned out to be a reverend.
"
9,10,4,NARRATOR,"Reverend Gibbs wouldn't be the only VIP arrival that day.
"
9,10,5,BARNEY,"Dad!
"
9,10,6,(Scottish accent),"♪ Yeah, I know I'm gonna be ♪
"
9,10,7,BARNEY,"Hey, guys, don't worry.
"
9,10,8,(sighs),"Ooh.
"
9,10,9,"Now, there were three people nearby when Barney gave me that head shot","Karate Kid bad boy Billy Zabka, a shifty-eyed bellhop, and Robin's cousin Claude from Quebec with the neck trouble.
"
9,10,10,I'm marrying into this family. BARNEY,"Stop.
"
9,10,11,Where were you today at 3,"5 p.m.?
"
9,10,12,(sighs),"Okay.
"
9,10,13,WOMAN,"See?
"
9,10,14,NARRATOR,"Lily's second tackle of the weekend.
"
9,10,15,DAPHNE,"Wait, this isn't...
"
9,10,16,AUDIENCE (chanting),"Drill, baby, drill! We should go.
"
9,10,17,"""So to summarize","""I'm super dead, ""you should totally bone Loretta, ""and I never loved you, Cheryl,"" which is misspelled.
"
9,10,18,WOMAN,"Hello? Mom?
"
9,10,19,NARRATOR,"And for an all too rare moment that weekend, everything was all right.
"
9,10,20,BARNEY,"Yes! Go for it.
"
9,4,1,NARRATOR,"Kids, it was two days before Barney and Robin's wedding, and everything was going off without a hitch.
"
9,4,2,TED,"Ah.
"
9,4,3,BARNEY,"She called me to help her, and there you were in the rain holding hands with my fiancée.
"
9,4,4,(crying),"Oh, my God.
"
9,4,5,ROBIN,"Oh, who's that for?
"
9,4,6,NARRATOR,"Kids, as you may recall, whenever Marshall left town for a few days, Lily would compensate with a body pillow she dressed up and named Marshpillow.
"
9,4,7,MARSHALL,"Hey, Ted.
"
9,4,8,(high-pitched),"What?
"
9,4,9,(quietly),"Billy Zabka's your new best man?
"
9,4,10,(quietly),"Oh, God, I'm gonna strangle that bitch.
"
9,4,11,Article one,"bros before ho's.
"
9,4,12,TED,"Okay.
"
9,4,13,Article 62,"a bro who calls dibs first has dibs.
"
9,4,14,"""Article 104","the mom of a bro is always off limits.""
"
9,4,15,(whispering),"That's how our bodies were intertwined.
"
9,4,16,It's after 5,"0. Put on some heels.
"
9,4,17,MARSHALL,"Now, although not expressly stated in the Bro Code, a weird moment between a bro and his bro's fiancée is, in my bropinion... a violation.
"
9,4,18,BARNEY,"Marshall, why are we doing this?!
"
9,4,19,BOTH,"I hate the Boston Bruins!
"
9,4,20,NARRATOR,"As she watched Robin make a new friend, Lily was happy... for two seconds.
"
9,4,21,BOTH,"...in no way jeopardizes our emotional connection, or respective marriages?!
"
9,4,22,LILY,"Aw!
"
9,4,23,BARNEY,"Oh.
"
9,4,24,"All right, all right. ALL","Oh!
"
9,4,25,NARRATOR,"And that's how I became Barney's best man again.
"
9,4,26,NARRATOR,"Okay, there was one slight hitch.
"
9,5,1,NARRATOR,"Barney's bachelor poker game was winding down.
"
9,5,2,NARRATOR,"Kids, there's a story behind that face.
"
9,5,3,NARRATOR,"But time passed, and no gift arrived.
"
9,5,4,NARRATOR,"But I didn't get it.
"
9,5,5,NARRATOR,"But he kept on waiting until the summer of 2008 when I got engaged.
"
9,5,6,NARRATOR,"And not long after that, a package arrived.
"
9,5,7,NARRATOR,"Which explains the face.
"
9,5,8,JAMES,"Hey, Barney.
"
9,5,9,(in deep voice),"Don't get married!
"
9,5,10,(in high-pitched voice),"Don't get married!
"
9,5,11,BARNEY,"Ah.
"
9,5,12,ALL,"Ooh!
"
9,5,13,MARSHALL,"You, Ted Mosby, never got me and Lily a wedding gift!
"
9,5,14,I'm gonna tell you what I told Frampton's guitar tech when he couldn't find a condom,"let's gamble.
"
9,5,15,NARRATOR,"No thank you note.
"
9,5,16,NARRATOR,"And she did.
"
9,5,17,Remember,"happy wife equals happy life.
"
9,5,18,We even have an expression,"""Wrap it before you tap it.""
"
9,5,19,Robin? Two things,"number one, are you dropping heat right now?
"
9,5,20,Step one,"you let my mom win the ring back in a hand of poker.
"
9,5,21,"James, let me spell this out for you","now that I've got Robin, we are not brothers anymore.
"
9,5,22,MARSHALL,"Ted, I'm so sorry!
"
9,5,23,NARRATOR,"And, kids, I got that thank you note four months later.
"
9,11,1,NARRATOR,"Marshall and Marvin were taking the bus on their way to Long Island to meet up with us.
"
9,11,2,"Why, Marvin... MARSHALL","She noted.
"
9,11,3,She asked timidly. He answered,
9,11,4,TED,"Psh, yeah, 'cause physics is so interesting.
"
9,11,5,ALL,"Hooray! MARSHALL: We cheered.
"
9,11,6,MARSHALL,"Ted thought back on past failed dates.
"
9,11,7,MARSHALL,"And then, as Barney made some gestures that were rather rude, Ted left to go meet Lisa, in a rather puzzled mood.
"
9,11,8,TED,"Mariano Rivera?
"
9,11,9,MARSHALL,"And as she said...
"
9,11,10,All Ted could bring himself to think was,
9,11,11,TED,"Alfonso Soriano?
"
9,11,12,TED,"Is it Joe Girardi?
"
9,11,13,MARSHALL,"As Ted looked at that cell phone pic, there were two things he reckoned.
"
9,11,14,NARRATOR,"I guess he had a point.
"
9,11,15,MAN,"Hey, Robin, how's it going?
"
9,11,16,MARSHALL,"He'd always been a deadbeat and your classic hoser phony, but seeing Simon all cleaned up hit Robin like a Zamboni.
"
9,11,17,"And as she tried to stammer some excuse to get away, Simon said",
9,11,18,MARSHALL,"Once more into the breach she surged, as Ted and Mommy cheered and bite by bite the towering confection disappeared.
"
9,11,19,Yeah. MARSHALL,"Mom's exhortations rang like Apollo coaching Rocky 'gainst a frosted Clubber Lang.
"
9,11,20,"Hey, this is like that scene from Cool Hand Luke. You know, (Southern accent)","""My boy can eat 50 eggs "" Right?
"
9,11,21,MARSHALL,"And now that night's remembered not for Robin getting dumped but as the night we took her in to get her stomach pumped.
"
9,11,22,At least we know one thing for sure,"things can't get worse, I swear.
"
9,11,23,"As Barney put it, oh so eloquently",
9,11,24,He rose to go approach this girl commanding such intrigue when Mommy interrupted,
9,11,25,So many great things 'bout this girl,"her boobs, her rack, her chest.
"
9,11,26,"As I departed, having bid this busty babe buh-bye, I stopped and looked around, and wondered",
9,11,27,"The sign read 22nd Street, and my concern decreased until a cold wind blew a branch aside, revealing","""East.""
"
9,11,28,BARNEY,"No! Not fair.
"
9,11,29,And such a better dresser. TED,"Sorry, dude, but that's revenge for Lisa the professor.
"
9,11,30,Yes. MARSHALL,"Your mommy said.
"
9,11,31,BUS DRIVER,"Sorry, folks, flat tire.
"
9,11,32,NARRATOR,"And that, kids, is the very first thing your cousin Marvin remembers.
"
9,11,33,NARRATOR,"Then Marshall looked up heavenward, and swore by night's first star five simple words he'd soon regret:
"
