Season,Episode,Line Number,Speaker,Line
7,14,5,Narrator,"Kids, early in any relationship, there's a phase where you don't say no to anything.
"
7,14,6,(imitating Lily),"Wait, are we sure it's a good idea to go to a strip club?
"
7,14,7,MICKEY (over intercom),"Too bad the one person who could stop you from making mistakes like that was told he has to move out next month.
"
7,14,8,(trailing off),"Party like a rock star...
"
7,14,9,Ted,"Uh, hey, guys.
"
7,14,10,Announcer,"Gentlemen, say hello to J-J-J-Jasmine!
"
7,14,11,Narrator,"So, a while back, we discovered the most amazing thing: Lily had a doppelganger who was a Russian stripper.
"
7,14,12,(chuckling),"I'm totally kidding.
"
7,14,13,Marshall,"Where's the fuse box?
"
7,14,14,Lily,"I don't know.
"
7,14,15,(singsongy),"I know where it is.
"
7,14,16,Marshall,"You know what?
"
7,14,17,Kevin,"Where do I look?
"
7,14,18,MICKEY (over intercom),"Hello, Mr. Eriksen.
"
7,14,19,"This is gonna be awesome, and when it is, I want you all to remember who led you there","Barney Stinson, new group leader.
"
7,14,20,LILY (over intercom),"Marshall, I just remembered I saw a box of matches in the drawer by the trash can.
"
7,14,21,(over intercom),"Ow.
"
7,14,22,MICKEY (muffled),"Hey, Marshall, I know I've been messing with you, but seriously, that second step, don't...
"
7,14,23,(sobbing),"Don't let me be in charge of the gang anymore.
"
7,14,24,(quietly),"I'll never find love.
"
7,14,25,BOTH (weakly),"Sweet.
"
7,14,26,(quietly),"Come on.
"
7,14,27,Narrator,"Fun fact: that night inspired Mickey's one and only successful board game--
"
7,14,28,Mickey,"Brought to you by Aldrin Games!
"
7,14,29,Both,"So...
"
7,14,30,Narrator,"The next morning, Marshall and Lily woke up to a surprise.
"
7,14,31,All,"Oh...
"
7,14,32,Narrator,"It wasn't two weeks.
"
7,2,1,Marshall,"Oh my God, guys, I still have a hangover. Did I really ruin a marriage?
"
7,2,2,Ted,"No, you did not ruin a marriage. Only reception.
"
7,2,3,Robin,"And Miztva Bar next door.
"
7,2,4,Lily,"And my dress. And your dress. You put a dress at one point.
"
7,2,5,Marshall,"Ok, you know what, it's good. I'll be a father, and I want to be the kind of man that my child can watch. Therefore, new resolution... I will never drunk! I'm serious!
"
7,2,6,Ted (2030),"Children, this is not your Uncle Marshall was a problem with the drink. But every time he was a good resolution, we knew about that...
"
7,2,7,Marshall,"I've done it again!
"
7,2,8,Ted (2030),"But I lost a bit in the story.
"
7,2,9,Lily,"What happened to your leg?
"
7,2,10,Barney,"Oh, nothing. I must have coffee with Nora. She is still angry, so I need some ""sympathy points"". She loves musicals, so I'll tell him that I fell off stage during a performance of ""Man of La Mancha."" What do you think?
"
7,2,11,Ted,"Lose the cast.
"
7,2,12,Barney,"A one-man show... I love it!
"
7,2,13,Lily,"Let us be clear... this woman is angry against you because you lied to him. So your solution is to claim that you broke your leg?
"
7,2,14,Barney,"You're right. A cervical neck brace! Thank you, Lil. I should have to talk to you soon. I trained all day with these crutches and one who has left in my hall is likely to need it.
"
7,2,15,Ted,"Well, I have good news. As you know, I recently decided to start out and see the girls.
"
7,2,16,Woman,"Is this you?
"
7,2,17,Ted,"Uh, yes. Salvation. I'm Ted.
"
7,2,18,Woman,"Hi.
"
7,2,19,Lily,"That's great, Ted.
"
7,2,20,Ted,"It was a completely random moment. The kind that you can create yourself... At least I thought.
"
7,2,21,Ted,"Oh, no. How have I landed on it? Salvation. Ted Mosby. (With another woman) I plead guilty. Salvation. Ted Mosby. (And another) It's embarrassing. I will be on the cover of ""An egg on my face"" magazine. But I'm not. I'm on the cover of that one. Salvation. Ted Mosby.
"
7,2,22,Ted,"completely random 16 times in one day, and 16 of these, 10 were single. Of these 10, seven have loved what they saw. Of these seven, four were women. And these four, two have given me their real number. And I go with both.
"
7,2,23,Marshall,"Guys, this is Garrison Cootes.
"
7,2,24,Ted (2030),"Children, Garrison Cootes was a major partner of Honeywell & Cootes. One of the largest environmental law firms in the United States.Marshall would have given anything to work there.
"
7,2,25,Marshall,"If I did not work, I could finish... in kind, a Taco Belle somewhere. And nobody wants that. Unless you want to do this, like this you would have free tacos, since you are my friends. But now I need you all calmiez! (He finally won) Hello.
"
7,2,26,Garrison,"Marshall, it's Garrison Cootes. Sorry for not having reminded you earlier but I was stuck. What's funny, because I'm literally stuck in a swamp. Well, anyway, here I am trying to collect some samples for this trial on the pollution that we are working.
"
7,2,27,Marshall,"I love the work you do.
"
7,2,28,Garrison,"It's a...
"
7,2,29,Marshall,"No, I mean it.
"
7,2,30,Garrison,"No, no, there is a crocodile a few meters from me. So I'll just ignore the warm urine running down my leg right now, and tell you that we are very interested in your case.
"
7,2,31,Marshall,"He's interested!
"
7,2,32,Garrison,"Obviously, we need to do some sort of verification purpose, you see, an investigation of crime and a Google search, but if nothing seems wrong to us, it takes you.
"
7,2,33,Marshall,"It's fantastic, Mr Cootes!
"
7,2,34,Garrison,"Well, I'm going. It's very funny because in fact I really have run away.
"
7,2,35,Marshall,"The crocodile you saw?
"
7,2,36,Garrison,"He is coming, yes.
"
7,2,37,Ted (2030),"The next night, Barney and Nora saw each other for a coffee.Fortunately, without the neck brace ridiculous.
"
7,2,38,Barney,"Hi Nora, thank you for coming.
"
7,2,39,Nora,"What happened to your neck?
"
7,2,40,Barney,"My naked...? Oh, that's nothing. I was playing in a One Man Show at Fiddler. There was this scene...
"
7,2,41,Nora,"Wow, this one has a beautiful chest.
"
7,2,42,"Barney, turning","What? Where? Oh, and sh1t.
"
7,2,43,Nora,"Breasts...
"
7,2,44,Barney,"Wait, Nora, waiting... No, please. I'm sorry.
"
7,2,45,Nora,"What is wrong with you? What kind of people need to lie like that?
"
7,2,46,Barney,"Someone who likes you, really. And suspicious, and probably accurately you do it over more later, and therefore he feels the need... I'm sorry, you spoke of this fantastic pair of tits, right? Because I seek, and I do not see them.
"
7,2,47,Ted,"I just had two rencards following. With two adorable girls, four cappuccinos and wait... (2 minutes later...) I do not know which was the best. Here are the girls: Jessica is a student in Rhode Island, she traveled around the world, speaks four languages and plays the piano. Claire and fought for the bill. So I do not know. It is torture. You see, the two girls have the potential to be really special. They both deserve a second round.
"
7,2,48,Lily,"Wait a minute. You're going to handle two girls at once? You do not think you should pick one before it gets too serious?
"
7,2,49,Ted,"Define ""serious"".
"
7,2,50,Lily,"Well, it's complicated. I think it would be when you have expectations, emotional involvement...
"
7,2,51,Marshall,"Third base. Seriously, third base.
"
7,2,52,Ted,"So I can go to the second two with no problem?
"
7,2,53,Marshall,"Treat yourself my friend. Treat yourself. Oh no.
"
7,2,54,Ted (2030),"Since Mr. Cootes had mentioned the investigation, Marshall ran through internet. The majority of what he found was touching, seeing truly extraordinary, until...
"
7,2,55,Marshall,"Poor. This is very bad.
"
7,2,56,Girl,"Thank you, Stacy. Wesleyan has a cafeteria. Thank you to the generous donation of... Marshall arrives on camera, naked.
"
7,2,57,Marshall,"Oh! Oh! Someone there mentioned generous donation? I'm Marshall Eriksen. But you can call me Biercules!
"
7,2,58,Lily,"Well, it could be anyone. And thin, I had forgotten this story Biercules.Who made this site first?
"
7,2,59,Marshall,"Pete Durkenson.
"
7,2,60,Ted,"Of course.
"
7,2,61,Robin,"This is the guy who convinced you to run around campus naked?
"
7,2,62,Marshall,"I wanted to join a club that I left three days later, because the clubs are stupid and elitist. And I also discovered that it was not a club.
"
7,2,63,Ted,"Oh my God. This is huge! I am invited to the Ball of Architects, the annual gala honoring the greatest architects of the city. Oh no. You guys see the problem?
"
7,2,64,Robin,"This is an annual gala that honors the greatest architects of the city?
"
7,2,65,Ted,"Robin, this is the biggest celebrity event of the year. In taking a girl at the ball, man, you reached third base. Whatever the girl I invite, it will be the steady girlfriend of Ted Mosby by the end of the evening. Ok, we stop to sit between two chairs. Robin, bring me my notebook. It's time to make lists of pros and cons.
"
7,2,66,Ted (2030),"And the children they loved.
"
7,2,67,Nora,"Let me clarify something for you. I do not date guys who lie to me.
"
7,2,68,Barney,"Okay, I did not know. Mea culpa. So, from now, more lies. I never lie to you. I'm serious. Ask me anything.
"
7,2,69,Nora,"OK Have you ever managed to get in bed with a woman that you lied?
"
7,2,70,Barney,"Have I ever... If I'm totally honest... Yes.
"
7,2,71,Nora,"More than once?
"
7,2,72,Barney,"More than once... Wow, this is... I guess if we... so, technically, there were a number of times I've lied to a woman to sleep with her.
"
7,2,73,Nora,"They were worth what?
"
7,2,74,Barney,"Nine or ten for most. There has been a 4 once. It was an easy girl.But, Nora, after that, I had to flee so fast. Honesty is good.
"
7,2,75,Nora,"What was the lie?
"
7,2,76,Barney,"You want me to tell all the lies I have told to put a woman in my bed?
"
7,2,77,Nora,"A bed or any other place where you're sent into the air.
"
7,2,78,Barney,"You are good.
"
7,2,79,Marshall,"Pete, Pete. Hey!
"
7,2,80,Pete,"Biercules! Come here, man.
"
7,2,81,Marshall,"Hey, I tried to call you all night.
"
7,2,82,Pete,"My God, sorry. I should have responded but it was Thursday night.
"
7,2,83,Marshall,"It is Sunday.
"
7,2,84,Pete,"And you know what that means. ""Edward bottles with money""!
"
7,2,85,Ted (2030),"Children, Edward bottles for money is a game that involves taping two bottles of liquor at the base of the hands. The goal is to finish the two bottles. Oh my God, why am I telling you this? Good move.
"
7,2,86,Marshall,"Ok, you know this old video of me?
"
7,2,87,Pete,"I watch it every day.
"
7,2,88,Marshall,"You have to take away the internet. Genre immediately.
"
7,2,89,Pete,"There are two ways for me to do it: Either you give me $ 4 million, or help me to go to the bathroom because I can not...
"
7,2,90,Marshall,"Yes, both are non-negotiable refusal.
"
7,2,91,Pete,"So, I'm sorry we could not handle together. But if you'll excuse me, I'm in the middle of the game ""to Edward bottles of money,"" and the competition is raised.
"
7,2,92,Marshall,"Who are you playing anyway?
"
7,2,93,Pete,"Just myself.
"
7,2,94,Ted (2030),"Meanwhile, Barney continued to list every lie he used to sleep.
"
7,2,95,Barney,"I do not have time to explain how I got there. I just need someone to suck the poison. The surgeon gave me a new face, darling. You realize that I am alive? My name is David Beckham. If I castais only the white swan, is the role for you. No, I am a lesbian. What I wear is just very realistic.
"
7,2,96,Nora,"Ok, let's move. What was the worst? The best of the worst? The cream of the crop?
"
7,2,97,Barney,"Oh, once I am the soul man. There was this pretty girl who only go out with black.
"
7,2,98,Woman,"Barney! Oh no, I knew it.
"
7,2,99,Ted,"I can not choose. They are both extraordinary.
"
7,2,100,Robin,"If architects had only two bullets, eh Ted?
"
7,2,101,Lily,"I knew it. Ted, left or right?
"
7,2,102,Ted,"Yes, yes, good idea. Let fate decide? I will choose the left.
"
7,2,103,"Lily, slapping him","Just called one of the two.
"
7,2,104,Robin,"Ted, to your heart, you know that you love one more than the other.Believe me, takes the other.
"
7,2,105,Ted,"Uh, I have perhaps not been clear is the... Robin Ball Architects.This event is a very hip.
"
7,2,106,Robin,"Ok, name one celebrity who will be there.
"
7,2,107,Ted,"Lenny Kravitz.
"
7,2,108,Robin,"Lenny Kravitz will be there?
"
7,2,109,Ted,"Yes. He is there every year. And it's a rock star.
"
7,2,110,Robin,"You know, Ted, in hindsight, it is too early to choose between these two girls. Takes a friend. Like, I dunno, maybe a friend who has a poster of Lenny Kravitz on his wall, and may or may not have dated this post and transported from his high school...
"
7,2,111,Ted,"This list of pros and cons leads to nothing. I need a color scale.
"
7,2,112,Lily and Robin,"Scale of colors!
"
7,2,113,Ted (2030),"And the children, we really sang.
"
7,2,114,Marshall,"Pete, please. I am unemployed. I have a huge mortgage. A baby arriving. And I'm about to lose a job that I really need because of a drunken video of 15 years ago.
"
7,2,115,Pete,"Ugh, you mean? Biercules, what's going on? Looks like you're another person. The guy in this video was cool. It had potential. It could have been president of a club one day.
"
7,2,116,Marshall,"There is no club.
"
7,2,117,Pete,"There he is just a troublemaker.
"
7,2,118,Marshall,"It's not that I want to be a troublemaker. Fair, I must be one. I'll be a dad. You have children one day, you will understand.
"
7,2,119,Pete,"Dude, I have 4 children.
"
7,2,120,Marshall,"Pete, please, remove the video.
"
7,2,121,Pete,"Ok, Biercules, I will remove it. If... you can beat me to the game of my choice.
"
7,2,122,Marshall,"Oh no.
"
7,2,123,Pete,"And I choose the beautiful game, the sweet science...
"
7,2,124,Marshall,"Pete, please, I'm tired...
"
7,2,125,Pete,"The sport of kings...
"
7,2,126,Marshall,"I do not want to play Edward bottles money.
"
7,2,127,Pete,"I was going to the darts, but it's Edward bottles to money!
"
7,2,128,Barney,"And that made all the lies related to space. Let the world of sports. Oh wait, I forgot for a space: ""I was bitten by a snake space. You have to suck all the poison around my... ""
"
7,2,129,Nora,"Okay, Barney, I have things to work tomorrow at 8 am which means I have just enough time to spend 11h in my shower to wash away all that.
"
7,2,130,Barney,"So that was cool. I can remember, or...?
"
7,2,131,Nora,"Barney, you're funny, beautiful, and really nice. But you are also a sociopath.
"
7,2,132,Barney,"Well, I count three for and one against.
"
7,2,133,Nora,"How can you still believe you have a chance with me?
"
7,2,134,Barney,"Because you are sat here all night. You could leave, but you did not. Listen, Nora, these lies, it was the old me. But I swear I try to change.You... make me want to change.
"
7,2,135,Nora,"How I know this is not a lie?
"
7,2,136,Barney,"I will prove it. I'll show you how much I'm serious. I will not leave this restaurant as I have not got a second date with you.
"
7,2,137,Nora,"Goodbye Barney.
"
7,2,138,Barney,"I do not laugh. It is a restaurant 24h/24. I will stay forever if necessary. And I will. Just water for me please.
"
7,2,139,Ted,"Ok, so the red bar indicates the level of attractiveness, blue, intellectual stimulation, green, emotional connection, yellow, compatibility aspirations of life, and purple, so she tried to pay or not.
"
7,2,140,Lily,"Well, it looks like Jessica wins in the first four categories.
"
7,2,141,Ted,"Do not fight in...
"
7,2,142,Robin,"Oh, that? It's nothing. It cost me three months' rent, and uh, I have never worn because I bought it for a big party to which you would have asked what did not happen. But, you know what? Do not feel guilty.
"
7,2,143,Ted,"What big event?
"
7,2,144,Robin,"This thing with your uncle.
"
7,2,145,Ted,"His funeral? It fell into the water, he emerged miraculously from his coma.
"
7,2,146,Robin,"And I forgive you. Now I can have my place and meet Lenny Kravitz?
"
7,2,147,Marshall,"I've done it again!
"
7,2,148,Lily,"Oh, dear. You're still drunk. I can not believe that I made the bet.
"
7,2,149,Marshall,"Just to be clear, ""I've done it again!""... Am not referring to my current state of inebriation.
"
7,2,150,Lily,"What does it therefore reference?
"
7,2,151,Marshall,"My name is Marshall Eriksen. I'm 33 and if my potential future employer, Garrison Cootes, look at this... Prostrate to Biercules!
"
7,2,152,Lily,"Well... it could be anyone...
"
7,2,153,Pete,"Oh, God...
"
7,2,154,Lily,"Pete, it's Lily Aldrin. I'll be brief. You're going out this video of Marshall. You know why? Because I am friends with three girls with whom you came to school, and girls say it all together. Every small detail.Huh. So... tick, tick... Pete so goes the clock in the little dick.
"
7,2,155,Ted,"Pete has a small dick?
"
7,2,156,Lily,"I have no idea. Well, what do you take?
"
7,2,157,Marshall,"It had to happen eventually. I tried so hard to suppress my... ""side-idiot-who-is-not-care-for nothing"" he rebelled and has struggled!
"
7,2,158,Robin,"It's for sure!
"
7,2,159,Marshall's voice,"Look at me! I am a windmill!
"
7,2,160,Marshall,"Who do I crazy? I'm not ready to be a father. I thought I was, but it's like... My father never did such things, you know?
"
7,2,161,Lily,"But if he did, you would love all the same. And to be honest, you do not love to come across a video of him running down the street naked shouting, ""Hey, Marshall, look at me! I have a stalactite on the head! ""
"
7,2,162,Barney,"Oh! Hi guys! Oh! My neck! Uh... oh! Hey! Look at this!
"
7,2,163,Robin,"Barney, what are you doing here?
"
7,2,164,Barney,"Oh, I told Nora that I would not leave until I have no second appointment, and I intend to do. I am here since 9 o'clock. I still need another minute. Say I'm crazy, but I'll stay here as long as it will not be returned.
"
7,2,165,Ted,"That's what I want. Barney's feelings for Nora, I want to feel again. I do not want to choose between two girls. I want to be completely baba one of the two.
"
7,2,166,Lily,"Yes, the stupid thing that makes us turn the head, pretty cool.
"
7,2,167,Marshall,"It's not bad. Also, for posterity, a statement drunk guy! I would not drink again.
"
7,2,168,Ted (2030),"And of course...
"
7,2,169,Marshall,"Carpet Biercules! Yeah!
"
7,2,170,Ted (2030),"But again, I digress.
"
7,2,171,Marshall,"Hello?
"
7,2,172,Garrison,"Marshall! Garrison Cootes.
"
7,2,173,Marshall,"Yes, Mr Cootes. How are you?
"
7,2,174,Garrison,"I wanted you to know we had conducted our inquiries, and there is something annoying.
"
7,2,175,Marshall,"Sir, the fact is that...
"
7,2,176,Garrison,"The rainbow in this sample is definitely related to chemical plants. Ok, I... Skip a line... We love you! It takes you.
"
7,2,177,Marshall,"It's fantastic. Thank you, Mr Cootes.
"
7,2,178,Garrison,"Well, nothing. Oh, and when you're in the office, try to wear something Biercules. Ok? Wow, that was a big snake.
"
7,2,179,Marshall,"Oh, there was a snake in the swamp?
"
7,2,180,Garrison,"No, I was talking about your pen1s. See you tomorrow.
"
7,2,181,Marshall,"I got the job.
"
7,2,182,Lily,"Yes!
"
7,2,183,Marshall,"And I think my boss is already sexually harassing me. But he saw the video and he does not care!
"
7,2,184,Lily,"Saw what? Maybe the video is not so bad after all.
"
7,2,185,Marshall,"Yes. Hello?
"
7,2,186,Pete,"Hey Marshall, I'm Pete Durkenson. We all went to Wesleyan.
"
7,2,187,Marshall,"Yes, no, I know. Pete, we drank together yesterday.
"
7,2,188,Pete,"Absolutely, now, the message from Lily makes sense. Listen, do not worry Bro ', I remove the video.
"
7,2,189,Marshall,"You know what? Let her.
"
7,2,190,Pete,"As you wish, Biercules. (He hangs up and is in an operating room with a man on the table) Scalpel.
"
7,2,191,Marshall,"You know what? That's good. I want my children to see every part of me.
"
7,2,192,Lily,"Yes. Even the side where you route the East Village naked.
"
7,2,193,Marshall,"I will remember Pete.
"
7,2,194,Lily,"It's a good idea.
"
7,2,195,Ted (2030),"That night, I brought Robin Bal.
"
7,2,196,Robin,"Thanks for taking me.
"
7,2,197,Ted,"The pleasure is mine. And you know, you might find it interesting.Some of these guys represent the history of New York.
"
7,2,198,Robin,"Yes, yes. Where is Lenny Kravitz?
"
7,2,199,Ted,"Right there. Leonard Kravitz, world-renowned architect. This guy is a star. He will make his famous reading of 90 minutes on the beams.
"
7,2,200,Robin,"Well, great. I'll go find one myself and hang myself.
"
7,2,201,Ted,"Ok
"
7,2,202,Ted (2030),"Children, you can not control when falling in love. It does not take days to think about. When this happens, you know quickly and with absolute certainty. I had forgotten. But reminded myself it was going.
"
7,16,1,All,"Top ten things Marshall said on his wedding night!
"
7,16,2,That's the problem with E.P.S.,"lack of awareness.
"
7,16,3,It's called,"I'm Not a Gullible Dumbass Disorder.
"
7,16,4,Lily,"Just a bunch of drunk, sloppy idiots, fresh off a night of partying in the city, just desperate to hook up with anything that moves.
"
7,16,5,Marshall,"See you.
"
7,16,6,Narrator,"For Valentine's weekend, Lily and Marshall invited Kevin and Robin on a couple's getaway to Vermont.
"
7,16,7,Both,"Mmm.
"
7,16,8,Marshall,"Mm. What's your secret?
"
7,16,9,Lily,"Yeah, like how Barney's holding these three hours over Ted's head.
"
7,16,10,Narrator,"That night, Barney and I found ourselves in a strange, new universe called...
"
7,16,11,(panting),"Ted! Ted! Ted!
"
7,16,12,(in high-pitched voice),"I don't think you did.
"
7,16,13,(whispers loudly),"Propose!
"
7,16,14,Marshall,"You know what, Robin?
"
7,16,15,"Ted, when I was at M.I.T., my favorite Einstein quote was","""God doesn't play dice with the universe.""
"
7,16,16,Narrator,"The next morning, Robin mustered up all her courage and finally told Kevin her secret.
"
7,16,17,All,"Oh...!
"
7,16,18,"Okay, I'll give you this","You stood by your boy all night, even though you have no chance of getting with me.
"
7,16,19,Narrator,"Kids, sometimes you realize
"
7,16,20,"So, the question becomes","Where do you go next?
"
7,16,21,Announcer,"Gentlemen, give it up for Karma.
"
7,17,1,Narrator,"Kids, I'll never forget the first time I told your mother I loved her.
"
7,17,2,TED (to self),"What the hell was that?
"
7,17,3,Narrator,"Oh, yeah, Aunt Robin was thrilled World Wide News asked her to go to Moscow to cover Maslenitsa.
"
7,17,4,"Uh, our flight leaves at 9","0 p.m., not a.m.
"
7,17,5,"But, Robin, the schedule says 9","0 a.m. and my ticket says 9:00 a.m. and all the e-mail reminders said 9:00 a.m. and our boss in the car downstairs said...
"
7,17,6,It's 7,"0 a.m.
"
7,17,7,(over phone),"Double A Cleaning.
"
7,17,8,(sultry),"Mmm, we'll continue this... when I get back.
"
7,17,9,Narrator,"That's why.
"
7,17,10,Narrator,"So, Lily was betting against me and Robin.
"
7,17,11,Narrator,"And Marshall and Lily explained.
"
7,17,12,Narrator,"And then I realized why Robin and I hadn't gotten back together in the last five years.
"
7,17,13,Narrator,"And then Barney told me everything.
"
7,17,14,"Okay, but, Barney, just remember, you'll also be seeing a lot of this","Oh, yeah. Oh, yeah.
"
7,17,15,"And by the end of the night, one thing had become clear",
7,17,16,Narrator,"Here's the funny thing: In my own crazy way, I was kind of happy.
"
7,17,17,Lily,"For Ted's sake, I hate to say this,
"
7,3,1,Marshall,"Oh my God, guys, I still have a hangover. Did I really ruin a marriage?
"
7,3,2,Ted,"No, you did not ruin a marriage. Only reception.
"
7,3,3,Robin,"And Miztva Bar next door.
"
7,3,4,Lily,"And my dress. And your dress. You put a dress at one point.
"
7,3,5,Marshall,"Ok, you know what, it's good. I'll be a father, and I want to be the kind of man that my child can watch. Therefore, new resolution... I will never drunk! I'm serious!
"
7,3,6,Ted (2030),"Children, this is not your Uncle Marshall was a problem with the drink. But every time he was a good resolution, we knew about that...
"
7,3,7,Marshall,"I've done it again!
"
7,3,8,Ted (2030),"But I lost a bit in the story.
"
7,3,9,Lily,"What happened to your leg?
"
7,3,10,Barney,"Oh, nothing. I must have coffee with Nora. She is still angry, so I need some ""sympathy points"". She loves musicals, so I'll tell him that I fell off stage during a performance of ""Man of La Mancha."" What do you think?
"
7,3,11,Ted,"Lose the cast.
"
7,3,12,Barney,"A one-man show... I love it!
"
7,3,13,Lily,"Let us be clear... this woman is angry against you because you lied to him. So your solution is to claim that you broke your leg?
"
7,3,14,Barney,"You're right. A cervical neck brace! Thank you, Lil. I should have to talk to you soon. I trained all day with these crutches and one who has left in my hall is likely to need it.
"
7,3,15,Ted,"Well, I have good news. As you know, I recently decided to start out and see the girls.
"
7,3,16,Woman,"Is this you?
"
7,3,17,Ted,"Uh, yes. Salvation. I'm Ted.
"
7,3,18,Woman,"Hi.
"
7,3,19,Lily,"That's great, Ted.
"
7,3,20,Ted,"It was a completely random moment. The kind that you can create yourself... At least I thought.
"
7,3,21,Ted,"Oh, no. How have I landed on it? Salvation. Ted Mosby. (With another woman) I plead guilty. Salvation. Ted Mosby. (And another) It's embarrassing. I will be on the cover of ""An egg on my face"" magazine. But I'm not. I'm on the cover of that one. Salvation. Ted Mosby.
"
7,3,22,Ted,"completely random 16 times in one day, and 16 of these, 10 were single. Of these 10, seven have loved what they saw. Of these seven, four were women. And these four, two have given me their real number. And I go with both.
"
7,3,23,Marshall,"Guys, this is Garrison Cootes.
"
7,3,24,Ted (2030),"Children, Garrison Cootes was a major partner of Honeywell & Cootes. One of the largest environmental law firms in the United States.Marshall would have given anything to work there.
"
7,3,25,Marshall,"If I did not work, I could finish... in kind, a Taco Belle somewhere. And nobody wants that. Unless you want to do this, like this you would have free tacos, since you are my friends. But now I need you all calmiez! (He finally won) Hello.
"
7,3,26,Garrison,"Marshall, it's Garrison Cootes. Sorry for not having reminded you earlier but I was stuck. What's funny, because I'm literally stuck in a swamp. Well, anyway, here I am trying to collect some samples for this trial on the pollution that we are working.
"
7,3,27,Marshall,"I love the work you do.
"
7,3,28,Garrison,"It's a...
"
7,3,29,Marshall,"No, I mean it.
"
7,3,30,Garrison,"No, no, there is a crocodile a few meters from me. So I'll just ignore the warm urine running down my leg right now, and tell you that we are very interested in your case.
"
7,3,31,Marshall,"He's interested!
"
7,3,32,Garrison,"Obviously, we need to do some sort of verification purpose, you see, an investigation of crime and a Google search, but if nothing seems wrong to us, it takes you.
"
7,3,33,Marshall,"It's fantastic, Mr Cootes!
"
7,3,34,Garrison,"Well, I'm going. It's very funny because in fact I really have run away.
"
7,3,35,Marshall,"The crocodile you saw?
"
7,3,36,Garrison,"He is coming, yes.
"
7,3,37,Ted (2030),"The next night, Barney and Nora saw each other for a coffee.Fortunately, without the neck brace ridiculous.
"
7,3,38,Barney,"Hi Nora, thank you for coming.
"
7,3,39,Nora,"What happened to your neck?
"
7,3,40,Barney,"My naked...? Oh, that's nothing. I was playing in a One Man Show at Fiddler. There was this scene...
"
7,3,41,Nora,"Wow, this one has a beautiful chest.
"
7,3,42,"Barney, turning","What? Where? Oh, and sh1t.
"
7,3,43,Nora,"Breasts...
"
7,3,44,Barney,"Wait, Nora, waiting... No, please. I'm sorry.
"
7,3,45,Nora,"What is wrong with you? What kind of people need to lie like that?
"
7,3,46,Barney,"Someone who likes you, really. And suspicious, and probably accurately you do it over more later, and therefore he feels the need... I'm sorry, you spoke of this fantastic pair of tits, right? Because I seek, and I do not see them.
"
7,3,47,Ted,"I just had two rencards following. With two adorable girls, four cappuccinos and wait... (2 minutes later...) I do not know which was the best. Here are the girls: Jessica is a student in Rhode Island, she traveled around the world, speaks four languages and plays the piano. Claire and fought for the bill. So I do not know. It is torture. You see, the two girls have the potential to be really special. They both deserve a second round.
"
7,3,48,Lily,"Wait a minute. You're going to handle two girls at once? You do not think you should pick one before it gets too serious?
"
7,3,49,Ted,"Define ""serious"".
"
7,3,50,Lily,"Well, it's complicated. I think it would be when you have expectations, emotional involvement...
"
7,3,51,Marshall,"Third base. Seriously, third base.
"
7,3,52,Ted,"So I can go to the second two with no problem?
"
7,3,53,Marshall,"Treat yourself my friend. Treat yourself. Oh no.
"
7,3,54,Ted (2030),"Since Mr. Cootes had mentioned the investigation, Marshall ran through internet. The majority of what he found was touching, seeing truly extraordinary, until...
"
7,3,55,Marshall,"Poor. This is very bad.
"
7,3,56,Girl,"Thank you, Stacy. Wesleyan has a cafeteria. Thank you to the generous donation of... Marshall arrives on camera, naked.
"
7,3,57,Marshall,"Oh! Oh! Someone there mentioned generous donation? I'm Marshall Eriksen. But you can call me Biercules!
"
7,3,58,Lily,"Well, it could be anyone. And thin, I had forgotten this story Biercules.Who made this site first?
"
7,3,59,Marshall,"Pete Durkenson.
"
7,3,60,Ted,"Of course.
"
7,3,61,Robin,"This is the guy who convinced you to run around campus naked?
"
7,3,62,Marshall,"I wanted to join a club that I left three days later, because the clubs are stupid and elitist. And I also discovered that it was not a club.
"
7,3,63,Ted,"Oh my God. This is huge! I am invited to the Ball of Architects, the annual gala honoring the greatest architects of the city. Oh no. You guys see the problem?
"
7,3,64,Robin,"This is an annual gala that honors the greatest architects of the city?
"
7,3,65,Ted,"Robin, this is the biggest celebrity event of the year. In taking a girl at the ball, man, you reached third base. Whatever the girl I invite, it will be the steady girlfriend of Ted Mosby by the end of the evening. Ok, we stop to sit between two chairs. Robin, bring me my notebook. It's time to make lists of pros and cons.
"
7,3,66,Ted (2030),"And the children they loved.
"
7,3,67,Nora,"Let me clarify something for you. I do not date guys who lie to me.
"
7,3,68,Barney,"Okay, I did not know. Mea culpa. So, from now, more lies. I never lie to you. I'm serious. Ask me anything.
"
7,3,69,Nora,"OK Have you ever managed to get in bed with a woman that you lied?
"
7,3,70,Barney,"Have I ever... If I'm totally honest... Yes.
"
7,3,71,Nora,"More than once?
"
7,3,72,Barney,"More than once... Wow, this is... I guess if we... so, technically, there were a number of times I've lied to a woman to sleep with her.
"
7,3,73,Nora,"They were worth what?
"
7,3,74,Barney,"Nine or ten for most. There has been a 4 once. It was an easy girl.But, Nora, after that, I had to flee so fast. Honesty is good.
"
7,3,75,Nora,"What was the lie?
"
7,3,76,Barney,"You want me to tell all the lies I have told to put a woman in my bed?
"
7,3,77,Nora,"A bed or any other place where you're sent into the air.
"
7,3,78,Barney,"You are good.
"
7,3,79,Marshall,"Pete, Pete. Hey!
"
